Year,Report Date,Bank Name,Bank Type,Is_Aggregate,Deposits_1 - 14 days,Deposits_15 - 28 days,Deposits_29 days to 3 months,Deposits_Over 3 months to 6 months,Deposits_Over 6 months to 1 year,Deposits_Over 1 year to 3 years,Deposits_Over 3 years to 5 years,Deposits_Over 5 years,Deposits_Total of Deposits,Borrowings_1 - 14 days,Borrowings_15 - 28 days,Borrowings_29 days to 3 months,Borrowings_Over 3 months to 6 months,Borrowings_Over 6 months to 1 year,Borrowings_Over 1 year to 3 years,Borrowings_Over 3 years to 5 years,Borrowings_Over 5 years,Borrowings_Total Of Borrowings,Investments (at book value)_1 - 14 days,Investments (at book value)_15 - 28 days,Investments (at book value)_29 days to 3 months,Investments (at book value)_Over 3 months to 6 months,Investments (at book value)_Over 6 months to 1 year,Investments (at book value)_Over 1 year to 3 years,Investments (at book value)_Over 3 years to 5 years,Investments (at book value)_Over 5 years,Investments (at book value)_,Foreign Currency Assets_1 - 14 days,Foreign Currency Assets_15 - 28 days,Foreign Currency Assets_29 days to 3 months,Foreign Currency Assets_Over 3 months to 6 months,Foreign Currency Assets_Over 6 months to 1 year,Foreign Currency Assets_Over 1 year to 3 years,Foreign Currency Assets_Over 3 years to 5 years,Foreign Currency Assets_Over 5 years,Foreign Currency Assets_Total of Foreign Currency Assets,Foreign Currency Liabilities_1 - 14 days,Foreign Currency Liabilities_15 - 28 days,Foreign Currency Liabilities_29 days to 3 months,Foreign Currency Liabilities_Over 3 months to 6 months,Foreign Currency Liabilities_Over 6 months to 1 year,Foreign Currency Liabilities_Over 1 year to 3 years,Foreign Currency Liabilities_Over 3 years to 5 years,Foreign Currency Liabilities_Over 5 years,Foreign Currency Liabilities_Total of Foreign Currency Liabilities,Loans and Advances_1 - 14 days,Loans and Advances_15 - 28 days,Loans and Advances_29 days to 3 months,Loans and Advances_Over 3 months to 6 months,Loans and Advances_Over 6 months to 1 year,Loans and Advances_Over 1 year to 3 years,Loans and Advances_Over 3 years to 5 years,Loans and Advances_Over 5 years,Loans and Advances_Total of Loans and Advances
2015,2015-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,487.95,292.29,1756.07,274.64,28.62,161.87,0.57,,3002.0,585.11,,312.5,,,,,309.07,1206.69,182.3,365.5,499.09,120.37,14.36,26.8,0.13,,1208.55,145.85,78.52,326.24,230.7,844.69,,,,1626.0,406.93,,312.5,0.18,289.7,,,616.42,1625.73,394.39,115.58,454.56,329.24,215.33,1976.35,130.44,18.92,3634.8
2015,2015-03-31,SONALI BANK,FOREIGN BANKS,False,5.74,1.47,7.27,7.97,16.64,34.04,,0.0,73.13,,,,,,,,,,,,,,,0.46,6.07,,6.53,0.81,0.58,2.72,2.82,6.67,14.49,,,28.07,1.05,0.95,3.73,3.69,9.17,20.99,,,39.58,16.88,,0.07,0.39,3.17,1.04,1.11,0.58,23.24
2015,2015-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,15330.51,6132.79,11679.65,4395.37,7064.54,28207.7,36.79,0.91,72848.25,9355.0,156.25,3237.2,,,,,,12748.45,15791.76,1125.53,3855.9,1069.53,2112.69,7890.7,1054.09,177.41,33077.61,3560.42,1673.3,5050.16,3406.69,330.29,1395.83,624.1,1760.1,17800.87,2933.9,358.8,5144.21,1846.03,4150.46,12426.04,809.22,1310.3,28978.96,13091.96,3779.96,9168.26,6741.5,7053.4,9801.82,6163.52,12601.6,68402.02
2015,2015-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,False,380.77,381.99,508.76,240.7,10.0,209.13,0.03,,1731.38,50.0,,93.75,312.5,,,,,456.25,,,1049.6,1278.78,,,,,2328.38,399.64,,93.75,312.5,,,,43.75,849.64,0.23,,93.75,312.5,,,,,406.48,869.72,112.93,328.97,345.3,209.82,136.12,58.01,10.08,2070.95
2015,2015-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,False,2275.08,802.28,1655.92,369.91,712.39,4676.21,20.93,0.02,10512.74,1070.56,,218.75,,,425.65,911.73,,2626.69,,,559.74,410.4,200.19,2103.52,1372.47,,4646.32,1922.78,764.95,625.08,240.49,,790.04,,822.76,5166.1,305.72,2.98,230.98,16.12,32.4,1606.86,914.14,423.78,3532.98,3954.23,1881.7,1893.58,882.95,226.09,2292.95,8.61,10.63,11150.74
2015,2015-03-31,UBS AG,FOREIGN BANKS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,2.6,2.82,,,,,6.45,,,,,,,,,
2015,2015-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,False,36.86,25.0,42.45,,0.03,,,,104.33,15.0,24.9,215.94,,,,,,255.83,20.79,0.11,58.41,0.0,104.05,,,,183.36,38.78,,93.52,14.69,,,,8.13,155.12,,,216.61,,0.02,,,,216.63,202.0,,414.99,15.19,244.31,,,,876.49
2015,2015-03-31,WESTPAC BANKING CORPORATION,FOREIGN BANKS,False,40.52,170.0,,,1.02,1315.71,,,1527.25,350.0,,,,,,,,350.0,1940.59,38.8,,,0.23,0.87,,0.02,1980.51,,62.5,,,,,,,62.5,,,,,,1312.5,,,1312.5,,62.5,,,,225.0,,,287.5
2015,2015-03-31,WOORI BANK,FOREIGN BANKS,False,53.32,37.0,43.15,22.88,126.58,135.57,0.62,,419.12,,,,,,,,,,19.71,,62.41,4.6,28.1,,48.06,,162.88,10.04,,,,,,,,10.04,9.78,,,,,,,,9.78,12.0,2.84,63.86,5.76,118.04,88.44,,,290.94
2015,2015-03-31,FOREIGN BANKS,FOREIGN BANKS,True,90403.69,27502.34,57357.97,19009.27,27216.29,154304.56,29150.63,224.02,405168.78,70997.03,6688.14,18857.85,6036.04,1913.62,10066.08,3816.09,548.14,118923.0,121451.1,16909.6,21296.69,16724.93,24576.57,32265.04,4900.75,14185.04,252309.73,40213.06,10616.7,25614.62,21756.33,8848.82,9603.62,3941.76,5543.32,126138.24,20732.68,7545.4,15631.97,9586.77,13923.35,81860.31,8118.65,4734.87,162133.99,49924.69,26164.63,56786.59,44000.92,31810.31,59999.56,19372.46,39361.07,327420.22
2015,2015-03-31,ALL SCHEDULED COMMERCIAL BANKS,ALL SCHEDULED COMMERCIAL BANKS,True,665709.69,277394.17,964562.12,914939.74,1534045.38,2525510.45,773329.54,1777187.61,9432678.69,221145.07,43009.43,122556.12,104006.92,118047.09,184798.39,127393.9,217152.03,1138108.94,315987.93,57332.34,180843.23,122984.37,174549.88,440979.65,458830.13,1345144.71,3096652.24,295070.43,72027.56,239341.8,197425.8,165126.59,245573.59,124443.9,127417.81,1466427.46,201492.24,79263.29,280732.24,204690.51,246593.69,367962.32,123991.67,70123.87,1574849.82,510844.08,178465.28,697118.24,522498.14,666034.23,2810155.63,783767.35,1235113.06,7403996.01
2014,2014-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,1229.72,418.98,2957.65,3169.07,1703.13,29677.93,17762.54,16955.71,73874.73,919.84,149.79,1754.78,1221.41,755.59,625.0,200.0,1079.95,6706.36,302.77,619.26,815.08,441.32,1262.51,3395.99,4463.01,6450.34,17750.28,235.08,63.31,246.94,325.55,,,,,870.88,144.9,150.38,158.88,207.11,84.22,23.04,10.66,1.71,780.9,2866.33,409.78,1736.07,2056.99,4004.84,39689.72,3575.94,9832.42,64172.09
2014,2014-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,3430.27,1585.38,5056.01,14881.06,9015.86,40958.06,998.5,43074.78,118999.92,0.17,,800.0,775.0,145.59,1050.0,510.0,2085.0,5365.76,245.04,916.56,289.26,575.3,772.92,5504.57,6981.65,18981.66,34266.96,72.15,62.74,168.67,84.76,1001.56,116.05,,,1505.93,100.74,3.84,260.05,761.05,92.01,91.45,171.25,,1480.39,4851.59,607.64,5035.98,4540.1,6824.13,54403.69,9731.35,11326.48,97320.96
2014,2014-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,136841.05,26421.54,88873.24,104788.39,188422.31,292956.16,148532.17,407573.64,1394408.5,19104.47,5803.97,33984.67,21323.88,27551.44,23574.78,19617.62,32170.05,183130.88,390.83,7597.95,15528.1,5819.14,17899.02,52850.51,81912.51,216801.51,398799.57,95335.3,4470.93,15883.68,11369.86,17891.03,44682.1,40029.55,37356.73,267019.18,45368.81,9385.88,47340.79,20377.06,46983.85,49453.36,32992.43,2274.94,254177.12,150184.05,7071.3,41231.15,42066.55,68304.91,560674.65,130009.54,210286.57,1209828.72
2014,2014-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,2343.0,1509.0,6045.0,6099.0,5043.0,16593.0,9691.0,14236.0,61559.0,990.0,,550.0,936.0,945.0,1029.0,65.0,959.0,5474.0,73.0,345.0,695.0,416.0,1426.0,3832.0,4063.0,8451.0,19301.0,379.0,89.0,370.0,283.0,,41.0,1.0,,1163.0,415.0,,5.0,521.0,46.0,20.0,39.0,2.0,1048.0,1746.0,458.0,4979.0,1919.0,4017.0,23128.0,5521.0,7715.0,49483.0
2014,2014-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,3862.0,1252.0,10029.0,13411.0,22434.0,23782.0,1034.0,13385.0,89189.0,213.0,,809.0,1673.0,4659.0,3060.0,220.0,1752.0,12386.0,335.0,931.0,764.0,582.0,617.0,4490.0,4099.0,12763.0,24581.0,169.0,79.0,509.0,421.0,,4.0,,,1182.0,21.0,11.0,34.0,43.0,179.0,141.0,55.0,,484.0,3036.0,325.0,3637.0,1677.0,3152.0,42802.0,6788.0,14520.0,75937.0
2014,2014-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,2920.11,515.92,4638.24,5689.22,6688.93,20968.25,17693.02,30222.99,89336.68,974.09,,1283.22,987.8,708.41,169.9,769.85,1925.11,6818.38,694.94,76.65,991.65,387.97,1602.65,3414.35,4528.5,16244.65,27941.36,1180.08,537.32,254.34,972.72,64.77,165.96,232.89,1.62,3409.7,120.79,27.44,111.56,976.08,724.85,561.58,885.78,1.62,3409.7,1488.73,1557.16,8677.31,7000.62,18038.95,9158.44,5307.89,18175.51,69404.61
2014,2014-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,150626.15,31702.82,117599.14,148037.74,233307.23,424935.4,195711.23,525448.12,1827367.83,22201.57,5953.76,39181.67,26917.09,34765.03,29508.68,21382.47,39971.11,219881.38,2041.58,10486.42,19083.09,8221.73,23580.1,73487.42,106047.67,279692.16,522640.17,97370.61,5302.3,17432.63,13456.89,18957.36,45009.11,40263.44,37358.35,275150.69,46171.24,9578.54,47910.28,22885.3,48109.93,50290.43,34154.12,2280.27,261380.11,164172.7,10428.88,65296.51,59260.26,104341.83,729856.5,160933.72,271855.98,1566146.38
2014,2014-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,15144.7,5511.12,31144.25,22532.71,40616.79,44074.86,15699.9,16118.46,190842.79,1106.76,568.65,3489.53,1236.89,1417.9,1361.48,1699.58,1250.0,12130.79,1710.36,298.17,4920.73,1845.61,1605.18,6682.84,14058.56,33226.49,64347.94,3779.48,726.12,3494.0,2386.47,912.6,1003.59,929.33,699.79,13931.38,3715.66,687.07,2931.89,1459.43,2226.7,1177.67,616.93,,12815.35,4091.23,2053.3,8079.35,8471.22,14308.61,36927.42,19420.9,44654.55,138006.58
2014,2014-03-31,ANDHRA BANK,NATIONALISED BANKS,False,6310.23,2559.17,30951.04,18293.83,31866.28,49032.3,1450.6,1381.67,141845.12,5973.11,543.3,1887.37,623.9,803.57,533.58,1300.1,1520.16,13185.09,1130.17,784.82,791.23,301.24,1159.18,4918.46,6910.48,29643.7,45639.28,584.22,100.08,528.1,768.88,4.59,,,,1985.87,256.75,122.52,1544.49,262.59,118.85,70.77,160.64,,2536.61,3054.38,1893.24,12322.53,6349.7,9811.65,44007.62,12744.95,17460.13,107644.2
2014,2014-03-31,BANK OF BARODA,NATIONALISED BANKS,False,75690.48,23328.94,66860.86,56233.86,148437.28,110191.01,9630.55,78521.81,568894.79,4491.9,119.95,3802.72,2691.44,2439.41,7442.4,1800.44,14024.7,36812.96,3396.64,3713.7,5104.99,943.13,3882.13,11854.03,14646.31,72571.74,116112.67,47337.39,17181.73,47354.8,49668.57,20188.25,33362.83,12223.77,8859.31,236176.65,50936.5,15844.92,39411.49,27650.75,41452.11,45415.91,7263.73,9011.56,236986.97,26285.87,16250.56,59580.87,46711.54,29635.9,106523.95,33758.64,78258.48,397005.81
2014,2014-03-31,BANK OF INDIA,NATIONALISED BANKS,False,38687.83,21030.37,55135.84,58032.94,64150.65,79610.55,57074.2,103251.69,476974.07,10607.33,2525.77,2034.56,9586.29,820.42,7985.38,3949.3,10918.47,48427.52,665.66,2151.76,4737.65,2295.76,1676.28,13510.39,22095.68,67019.26,114152.44,13523.65,8152.94,29619.24,18378.4,16906.47,21839.48,8383.52,11692.36,128496.06,19641.29,10954.33,29993.76,32583.4,32175.04,22201.03,4634.23,4519.25,156702.33,42142.9,11524.08,84227.56,40658.84,32539.01,46488.93,37348.39,75803.82,370733.53
2014,2014-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,8847.94,3781.71,12652.54,17850.01,19380.05,51449.53,1688.99,1152.32,116803.09,2725.42,,750.0,717.61,147.71,885.68,425.0,2675.05,8326.47,1005.87,262.46,350.93,25.73,979.33,5472.59,8617.32,20601.64,37315.87,780.58,101.81,3665.04,2043.98,1275.62,2.05,,,7869.08,867.83,17.38,3775.4,1910.27,1408.53,29.5,62.8,,8071.71,8028.91,3285.02,4862.79,4882.54,10689.76,40805.49,11790.93,6023.23,90368.67
2014,2014-03-31,BHARATIYA MAHILA BANK LTD.,NATIONALISED BANKS,False,1.63,0.33,5.2,0.22,65.8,13.2,0.26,,86.64,,,,,,,,,,114.88,157.8,49.02,,91.64,,,,413.34,,,,,,,,,,,,,,,,,,,,0.02,0.1,0.06,4.14,83.83,0.19,0.09,88.43
2014,2014-03-31,CANARA BANK,NATIONALISED BANKS,False,45415.0,14254.0,41560.0,35584.0,128792.0,129055.0,11232.0,14832.0,420724.0,5212.04,149.79,2261.38,2158.69,1265.2,5735.17,4358.77,6089.6,27230.64,842.62,630.41,2406.82,1340.02,2227.65,12332.09,30092.29,76998.41,126870.31,6468.8,2271.01,7551.54,6054.11,8566.44,3825.78,1972.76,2306.04,39016.48,5955.46,1492.02,7586.7,9633.45,4805.09,5279.81,3026.43,1237.52,39016.48,34243.0,16231.0,20701.0,21463.0,40135.0,76365.0,27975.0,63954.0,301067.0
2014,2014-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,9662.81,5667.59,18890.13,17463.65,41986.83,86525.45,29591.48,29273.6,239061.54,4847.55,,0.24,1937.39,621.31,3101.76,87.04,14.28,10609.57,456.82,997.58,1289.24,350.38,1660.19,7014.3,18752.46,55614.17,86135.14,250.67,136.94,748.02,630.5,36.27,114.8,112.28,75.67,2105.15,307.93,11.85,1451.29,2283.29,442.49,375.32,113.29,,4985.46,9221.5,446.06,6058.13,5063.79,12894.34,81543.84,23927.19,36298.74,175453.59
2014,2014-03-31,CORPORATION BANK,NATIONALISED BANKS,False,9411.53,5384.41,28229.73,23664.15,42318.37,26431.29,10401.52,47482.01,193323.01,5372.03,84.6,1210.1,680.19,329.65,303.3,939.76,4101.82,13021.45,12864.26,1120.55,5952.61,6433.39,10267.77,9511.95,5849.95,14190.73,66191.21,581.63,269.71,1079.34,931.53,74.37,76.33,105.93,2.8,3121.64,352.14,26.58,779.1,363.33,699.53,314.03,295.13,,2829.84,5619.06,2157.9,12273.94,8081.62,11312.97,55260.84,17510.15,24869.82,137086.3
2014,2014-03-31,DENA BANK,NATIONALISED BANKS,False,6795.28,1175.87,12999.34,8544.69,27759.87,49302.17,2259.09,1191.38,110027.69,1080.99,157.43,527.75,414.49,194.28,,306.0,2480.0,5160.94,586.44,438.75,1713.3,240.42,972.8,4796.81,8062.68,19800.87,36612.07,310.83,13.65,15.82,144.84,117.48,178.25,170.68,,951.55,393.66,318.24,749.66,693.67,299.41,115.73,,,2570.37,3297.64,166.71,2015.77,2515.18,3852.57,45340.41,8723.87,11641.61,77553.76
2014,2014-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,False,13870.28,8237.02,26266.81,33562.66,51967.22,69584.65,12161.75,20123.24,235773.63,1121.67,239.25,3529.38,5179.06,8156.69,12991.16,11288.09,17640.99,60146.29,8139.08,1216.18,1329.07,5846.32,6498.55,15363.35,14421.6,50959.35,103773.5,12537.68,203.99,12962.99,8286.8,6105.09,9361.23,3453.93,5608.9,58520.61,8463.97,1040.9,12348.99,8623.11,10032.25,6592.83,6398.5,2946.68,56447.23,7214.5,1229.35,9033.89,6346.42,12037.39,81330.55,27884.51,52609.39,197686.0
2014,2014-03-31,INDIAN BANK,NATIONALISED BANKS,False,5445.14,4270.56,18626.49,15661.77,23931.66,85791.18,5773.79,2774.23,162274.82,2384.72,,,1578.81,0.21,0.06,0.05,1000.02,4963.87,5773.57,686.59,5707.22,4039.83,5186.3,16157.03,8279.62,2666.33,48496.49,955.85,641.29,2811.84,2409.7,582.87,1615.24,1028.58,529.29,10574.66,1346.58,340.53,1226.76,1949.39,2086.29,2194.38,1521.58,969.26,11634.77,8754.51,4303.82,13500.62,8778.02,21192.23,36853.55,13137.93,15688.31,122208.99
2014,2014-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,14917.38,5936.06,21497.18,37522.62,57590.34,28190.24,7862.78,54459.48,227976.08,4505.27,1161.68,1057.68,2664.54,1687.64,6315.8,3972.6,3090.83,24456.04,8764.58,1402.6,5104.54,8871.18,13923.59,10331.23,3909.51,18925.05,71232.28,1256.84,553.93,250.54,1418.09,905.46,607.28,3.74,,4995.88,983.79,,,954.5,1372.82,1202.35,482.42,,4995.88,12570.57,7829.28,22074.32,10872.98,18568.19,63747.96,21058.78,24358.93,181081.01
2014,2014-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,13497.58,8413.15,30429.55,34369.1,42841.04,27785.82,6668.13,29484.6,193488.97,,,119.83,3668.01,0.18,500.44,500.15,3075.0,7863.61,3072.43,223.4,1302.78,637.36,1704.82,8631.59,11816.86,34235.75,61624.99,2520.41,1220.81,7750.45,6359.91,2205.15,230.07,,,20286.8,2292.0,1003.01,7968.56,6297.94,2248.76,105.16,122.62,,20038.05,8622.63,5681.73,12078.92,10252.8,11900.27,35161.21,26220.86,30846.66,140765.08
2014,2014-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,4149.03,3564.36,11947.63,10739.15,27745.45,13121.22,4321.8,9141.52,84730.16,380.0,,40.0,200.04,,150.0,100.0,1435.0,2305.04,639.65,480.3,4076.32,36.69,899.81,2417.71,5874.52,13869.11,28294.11,263.89,50.09,191.97,73.03,,,,,578.98,36.0,12.12,29.91,32.33,94.68,92.77,8.7,,306.51,3065.52,2270.23,6617.49,3844.42,7320.15,14495.39,9011.54,10614.63,57239.37
2014,2014-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,22202.83,7955.69,46200.77,34258.24,61964.76,183544.23,4748.83,90521.4,451396.75,12640.44,1595.83,7160.38,12010.01,2393.54,2556.13,4962.22,4715.86,48034.41,,518.71,4740.5,679.83,7740.42,19238.88,23357.34,88698.82,144974.5,6248.59,5106.29,21513.39,15291.26,15475.82,11578.09,2904.12,529.54,78647.1,7311.91,2677.83,21539.71,13633.85,17609.25,9479.61,916.48,1831.62,75000.26,42987.43,7808.87,24228.29,15117.06,33052.27,167152.9,25928.51,32993.8,349269.13
2014,2014-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,12593.9,4966.18,37106.75,36578.66,46270.06,68543.19,4422.68,1861.88,212343.3,5148.24,80.0,1314.76,1386.49,250.75,4863.19,3963.98,2217.1,19224.51,1863.32,931.59,289.39,104.52,1212.24,5441.79,15454.69,30241.84,55539.38,7700.99,2963.85,5801.08,7145.75,3552.03,2178.97,2938.32,1975.3,34256.29,5488.68,1663.46,13587.39,5536.82,1354.38,4493.63,3026.09,,35150.45,12812.03,5417.2,12619.71,15666.65,16256.42,59845.13,22327.91,28967.36,173912.41
2014,2014-03-31,UCO BANK,NATIONALISED BANKS,False,9919.32,5889.83,31106.32,25092.81,38971.12,42756.57,4758.46,41039.12,199533.55,10333.72,649.15,3490.77,657.52,6.53,1395.88,104.76,4079.9,20718.23,25.22,512.43,315.91,858.66,2534.03,6170.52,10176.25,47252.62,67845.64,3392.65,1111.45,5029.96,4583.95,2150.66,3348.56,1090.59,1359.42,22067.24,1943.78,2269.54,4303.64,3482.7,2082.59,4212.26,663.89,3108.84,22067.24,3707.74,1487.57,26807.47,14416.73,10261.61,34813.59,12904.3,48764.17,153163.18
2014,2014-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,20488.65,4853.29,28471.88,18630.6,34476.62,60539.79,21755.62,108459.18,297675.63,5714.83,2557.37,2529.14,6144.87,2238.85,2577.84,1463.72,6090.0,29316.62,1572.04,644.74,1188.88,530.26,4816.82,16971.24,22269.23,45729.98,93723.19,3029.33,2952.45,9425.43,8821.84,2306.56,3853.48,468.47,92.27,30949.83,7383.98,3110.56,3975.83,7465.0,4671.26,5289.63,924.45,446.62,33267.33,8176.76,9606.22,25077.87,13965.3,43415.89,82746.74,26127.42,19988.23,229104.43
2014,2014-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,5206.81,1642.6,9629.99,10174.61,13375.27,23255.53,11216.19,37008.71,111509.71,2.21,,,629.82,355.41,1280.96,604.31,1587.53,4460.24,269.48,1322.89,3586.98,3982.28,4833.66,6845.11,4394.71,19641.22,44876.33,1719.75,89.72,971.51,752.34,79.34,17.95,4.7,,3635.31,1689.85,124.43,1018.42,722.02,64.54,,,17.2,3636.46,4451.29,266.85,2564.28,4421.24,2902.27,26414.2,11576.72,13170.25,65767.1
2014,2014-03-31,VIJAYA BANK,NATIONALISED BANKS,False,6872.88,3783.15,26275.54,11030.34,44080.03,9343.92,22368.52,541.78,124296.16,2902.76,,,45.38,45.73,500.93,400.0,850.0,4744.8,2088.82,1211.48,1782.72,842.48,2069.35,6927.47,9845.15,17817.91,42585.38,739.68,23.63,57.21,90.31,14.41,,,0.65,925.89,715.97,0.94,16.73,28.23,72.17,39.67,52.17,,925.88,1800.74,777.28,5553.56,4364.71,5206.63,43700.82,9668.03,10432.26,81504.03
2014,2014-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,345131.23,142205.4,585987.84,525820.62,988587.49,1238141.7,245087.14,688620.08,4759581.5,86550.99,10432.77,35205.59,54211.44,23174.98,60481.14,42225.87,88856.31,401139.09,54981.91,19706.91,56740.83,40205.09,75941.74,190589.38,258885.21,759704.99,1456756.06,113982.91,43871.49,160822.27,136240.26,81459.48,93193.98,35790.72,33731.34,699092.45,120083.73,41718.23,154239.72,125566.07,125316.74,108682.06,30290.08,24088.55,729985.18,250148.21,100686.29,370278.46,252243.82,347297.27,1179609.37,399046.72,647398.46,3546708.6
2014,2014-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,17112.93,6897.19,24101.11,32802.8,49916.39,26416.62,18844.33,104853.19,280944.56,7.17,627.84,5906.63,4599.39,6283.64,16017.9,8101.69,8746.68,50290.94,15322.63,2664.58,7482.62,10064.69,12817.34,17872.01,8914.47,38410.09,113548.43,8918.7,576.7,3774.27,3169.66,4116.25,17741.8,6074.12,19627.33,63998.83,2105.28,748.47,6992.4,6894.7,9958.86,28012.9,7084.74,1263.15,63060.5,5591.16,2001.85,9114.02,8276.42,14787.17,52732.45,28931.58,108632.11,230066.76
2014,2014-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,795.94,533.98,1108.33,863.19,1708.08,15850.19,1068.14,89.04,22016.89,0.03,,,133.86,13.86,65.44,91.79,,304.98,26.98,270.36,1008.93,1036.1,1225.59,1447.44,142.19,795.96,5953.55,288.14,24.25,761.93,501.39,604.45,13.39,6.97,1.83,2202.35,153.62,4.89,834.22,530.99,658.63,25.14,24.7,,2232.19,1530.5,195.2,294.33,367.41,3936.6,6355.73,1166.31,2250.76,16096.84
2014,2014-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,298.76,182.76,644.45,955.4,1103.97,3103.9,358.4,7026.22,13673.86,334.0,40.0,10.0,97.75,28.35,3.65,41.79,,555.54,48.61,247.24,208.69,540.19,473.33,341.54,1061.19,2210.86,5131.65,100.52,1.36,11.11,10.32,3.66,1.81,18.08,,146.86,20.46,0.98,8.55,13.03,24.5,36.68,41.92,,146.12,277.62,160.2,746.7,680.25,1881.16,3672.47,541.0,747.96,8707.36
2014,2014-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,860.64,289.97,1247.09,1309.63,1934.18,4443.44,221.24,18.97,10325.16,253.2,,50.0,16.02,70.45,125.95,340.12,4.42,860.16,30.41,127.63,472.04,180.95,195.85,697.02,313.22,1617.1,3634.22,156.58,0.42,0.4,,,20.63,,5.84,183.87,98.06,0.03,2.43,2.63,28.21,32.55,31.55,,195.46,205.33,156.36,533.29,421.74,860.15,2886.57,828.24,2248.51,8140.19
2014,2014-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,771.25,525.43,1438.85,1513.86,3360.6,4171.46,284.98,66.79,12133.22,831.14,,26.97,80.21,22.91,229.15,94.8,50.4,1335.58,104.07,55.79,115.2,46.42,15.15,353.68,513.5,3395.23,4599.04,220.14,2.81,61.58,23.34,115.11,,,,422.98,208.75,1.53,43.26,15.2,98.81,6.65,30.94,0.04,405.18,356.15,78.26,565.82,615.72,1140.96,3119.77,904.94,1154.35,7935.97
2014,2014-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,2588.97,1936.31,4828.39,5684.58,13982.13,27349.11,2095.61,1266.18,59731.28,1657.51,30.0,684.66,906.02,756.24,1403.53,250.0,,5687.96,2299.64,324.54,1883.47,362.9,514.23,263.25,700.77,17769.05,24117.85,1007.85,6.61,277.93,196.44,461.07,42.27,51.39,62.98,2106.54,289.72,10.46,327.02,644.24,780.6,401.97,467.97,,2921.98,2515.73,540.75,2060.26,2112.8,6633.13,20395.94,4215.47,4962.02,43436.1
2014,2014-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,28031.45,10527.24,18492.97,26127.75,18568.22,167127.92,9377.39,89084.54,367337.48,2339.64,458.95,4478.22,1210.06,2525.06,11053.0,8442.91,8931.15,39438.99,25165.75,2872.83,5527.87,9535.79,7278.14,35235.61,6342.03,28993.05,120951.07,12506.97,1858.85,6223.78,4304.94,601.83,16204.19,1484.8,169.1,43354.46,1886.36,1184.84,4883.09,2729.69,4846.39,34270.24,8523.87,636.9,58961.38,17274.78,8278.8,34841.8,24585.12,29450.83,143717.35,22597.09,22254.5,303000.27
2014,2014-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,23601.96,8579.07,23202.77,24337.13,42754.87,49996.6,81729.08,77712.18,331913.66,8204.43,800.67,9957.96,16535.03,19735.37,30669.81,19121.89,49733.89,154759.05,29448.19,10241.83,7432.11,11012.22,21824.5,22273.57,24334.94,50454.46,177021.82,15389.79,2031.62,9482.75,7941.07,6536.66,30386.52,23785.94,27983.2,123537.55,2304.94,2396.22,11437.66,15230.87,21546.48,41644.75,17150.11,26520.22,138231.25,3421.62,4566.54,20098.38,25300.23,35804.77,129720.39,59685.97,60104.75,338702.65
