LAF Auction Date,Report Date,Year,Repo (Fixed Rate)_Repo/Reverse Repo Period (Days),Repo (Fixed Rate)_Bids Received_Number,Repo (Fixed Rate)_Bids Received_Amount,Repo (Fixed Rate)_Bids Accepted_Number,Repo (Fixed Rate)_Bids Accepted_Amount,Repo (Fixed Rate)_Cut-off Rate (%),Reverse Repo (Fixed Rate)_Bids Received_Number,Reverse Repo (Fixed Rate)_Bids Received_Amount,Reverse Repo (Fixed Rate)_Bids Accepted_Number,Reverse Repo (Fixed Rate)_Bids Accepted_Amount,Reverse Repo (Fixed Rate)_Cut-off Rate (%),Repo (Variable Rate)_Period (Days),Repo (Variable Rate)_Bids Received_Number,Repo (Variable Rate)_Bids Received_Amount,Repo (Variable Rate)_Bids Accepted_Number,Repo (Variable Rate)_Bids Accepted_Amount,Repo (Variable Rate)_Cut-off Rate (%),Reverse Repo (Variable Rate)_Period (Days),Reverse Repo (Variable Rate)_Bids Received_Number,Reverse Repo (Variable Rate)_Bids Received_Amount,Reverse Repo (Variable Rate)_Bids Accepted_Number,Reverse Repo (Variable Rate)_Bids Accepted_Amount,Reverse Repo (Variable Rate)_Cut-off Rate (%)
"Jun 13, 2014",2014-06-13,2014,3.0,26.0,8874.0,26.0,8874.0,8.0,,,,,,,,,,,,,,,,,
"Jun 13, 2014",2014-06-13,2014,3.0,19.0,5251.0,19.0,5251.0,8.0,9.0,843.0,9.0,843.0,7.0,14.0,209.0,61610.0,209.0,61003.0,8.14,,,,,,
"Jun 12, 2014",2014-06-12,2014,1.0,38.0,16167.0,38.0,16167.0,8.0,29.0,8333.0,29.0,8333.0,7.0,,,,,,,,,,,,
"Jun 11, 2014",2014-06-11,2014,1.0,52.0,18422.0,52.0,18422.0,8.0,18.0,4565.0,18.0,4565.0,7.0,,,,,,,,,,,,
"Jun 10, 2014",2014-06-10,2014,1.0,50.0,19934.0,50.0,19934.0,8.0,20.0,4274.0,20.0,4274.0,7.0,,,,,,,,,,,,
"Jun 09, 2014",2014-06-09,2014,1.0,45.0,18424.0,45.0,18424.0,8.0,14.0,3899.0,14.0,3899.0,7.0,,,,,,,,,,,,
"Jun 06, 2014",2014-06-06,2014,3.0,7.0,2485.0,7.0,2485.0,8.0,6.0,893.0,6.0,893.0,7.0,28.0,33.0,9125.0,33.0,9125.0,8.11,,,,,,
"Jun 05, 2014",2014-06-05,2014,1.0,15.0,5317.0,15.0,5317.0,8.0,16.0,3860.0,16.0,3860.0,7.0,,,,,,,,,,,,
"Jun 04, 2014",2014-06-04,2014,1.0,13.0,4642.0,13.0,4642.0,8.0,14.0,1881.0,14.0,1881.0,7.0,,,,,,,,,,,,
"Jun 03, 2014",2014-06-03,2014,1.0,21.0,7120.0,21.0,7120.0,8.0,9.0,2398.0,9.0,2398.0,7.0,,,,,,,,,,,,
"Jun 02, 2014",2014-06-02,2014,1.0,41.0,14155.0,41.0,14155.0,8.0,18.0,4543.0,18.0,4543.0,7.0,,,,,,,4.0,3.0,2025.0,3.0,2025.0,8.0
"May 30, 2014",2014-05-30,2014,3.0,7.0,2807.0,7.0,2807.0,8.0,,,,,,,,,,,,,,,,,
"May 30, 2014",2014-05-30,2014,3.0,14.0,3352.0,14.0,3352.0,8.0,25.0,6502.0,25.0,6502.0,7.0,14.0,147.0,62300.0,147.0,60004.0,8.01,,,,,,
"May 29, 2014",2014-05-29,2014,1.0,18.0,9857.0,18.0,9857.0,8.0,13.0,2778.0,13.0,2778.0,7.0,,,,,,,,,,,,
"May 28, 2014",2014-05-28,2014,1.0,20.0,10439.0,20.0,10439.0,8.0,13.0,3674.0,13.0,3674.0,7.0,,,,,,,,,,,,
"May 27, 2014",2014-05-27,2014,1.0,21.0,12216.0,21.0,12216.0,8.0,16.0,6371.0,16.0,6371.0,7.0,,,,,,,,,,,,
"May 26, 2014",2014-05-26,2014,1.0,35.0,15969.0,35.0,15969.0,8.0,15.0,6687.0,15.0,6687.0,7.0,,,,,,,,,,,,
"May 23, 2014",2014-05-23,2014,3.0,24.0,11701.0,24.0,11701.0,8.0,6.0,745.0,6.0,745.0,7.0,,,,,,,,,,,,
"May 22, 2014",2014-05-22,2014,1.0,26.0,11519.0,26.0,11519.0,8.0,17.0,5416.0,17.0,5416.0,7.0,,,,,,,,,,,,
"May 21, 2014",2014-05-21,2014,1.0,19.0,9512.0,19.0,9512.0,8.0,12.0,1373.0,12.0,1373.0,7.0,,,,,,,,,,,,
"May 20, 2014",2014-05-20,2014,1.0,35.0,14480.0,35.0,14480.0,8.0,12.0,7708.0,12.0,7708.0,7.0,,,,,,,,,,,,
"May 19, 2014",2014-05-19,2014,1.0,50.0,20161.0,50.0,20161.0,8.0,23.0,8245.0,23.0,8245.0,7.0,,,,,,,,,,,,
"May 16, 2014",2014-05-16,2014,3.0,5.0,3883.0,5.0,3883.0,8.0,,,,,,,,,,,,,,,,,
"May 16, 2014",2014-05-16,2014,3.0,16.0,5031.0,16.0,5031.0,8.0,31.0,13293.0,31.0,13293.0,7.0,14.0,161.0,61850.0,161.0,61005.0,8.14,,,,,,
"May 15, 2014",2014-05-15,2014,1.0,52.0,20891.0,52.0,20891.0,8.0,27.0,13261.0,27.0,13261.0,7.0,,,,,,,,,,,,
"May 13, 2014",2014-05-13,2014,2.0,59.0,21307.0,59.0,21307.0,8.0,6.0,332.0,6.0,332.0,7.0,,,,,,,,,,,,
"May 12, 2014",2014-05-12,2014,1.0,59.0,21523.0,59.0,21523.0,8.0,10.0,2074.0,10.0,2074.0,7.0,,,,,,,,,,,,
"May 09, 2014",2014-05-09,2014,3.0,55.0,20923.0,55.0,20923.0,8.0,8.0,358.0,8.0,358.0,7.0,,,,,,,,,,,,
"May 08, 2014",2014-05-08,2014,1.0,51.0,19618.0,51.0,19618.0,8.0,18.0,6652.0,18.0,6652.0,7.0,,,,,,,,,,,,
"May 07, 2014",2014-05-07,2014,1.0,28.0,11768.0,28.0,11768.0,8.0,5.0,642.0,5.0,642.0,7.0,,,,,,,,,,,,
"May 06, 2014",2014-05-06,2014,1.0,33.0,10862.0,33.0,10862.0,8.0,19.0,6365.0,19.0,6365.0,7.0,,,,,,,,,,,,
"May 05, 2014",2014-05-05,2014,1.0,43.0,16050.0,43.0,16050.0,8.0,13.0,16731.0,13.0,16731.0,7.0,,,,,,,,,,,,
"May 02, 2014",2014-05-02,2014,3.0,6.0,1924.0,6.0,1924.0,8.0,,,,,,,,,,,,,,,,,
"May 02, 2014",2014-05-02,2014,3.0,22.0,6305.0,22.0,6305.0,8.0,31.0,11620.0,31.0,11620.0,7.0,7.0,67.0,15730.0,67.0,15000.0,8.22,,,,,,
"May 02, 2014",2014-05-02,2014,,,,,,,,,,,,14.0,140.0,61017.0,140.0,60000.0,8.43,,,,,,
"Apr 30, 2014",2014-04-30,2014,2.0,58.0,21690.0,58.0,21690.0,8.0,12.0,1475.0,12.0,1475.0,7.0,,,,,,,,,,,,
"Apr 29, 2014",2014-04-29,2014,1.0,58.0,21691.0,58.0,21691.0,8.0,22.0,7691.0,22.0,7691.0,7.0,,,,,,,,,,,,
"Apr 28, 2014",2014-04-28,2014,1.0,57.0,21644.0,57.0,21644.0,8.0,13.0,2222.0,13.0,2222.0,7.0,,,,,,,,,,,,
"Apr 25, 2014",2014-04-25,2014,3.0,55.0,21009.0,55.0,21009.0,8.0,16.0,7190.0,16.0,7190.0,7.0,,,,,,,,,,,,
"Apr 23, 2014",2014-04-23,2014,2.0,58.0,21296.0,58.0,21296.0,8.0,12.0,3861.0,12.0,3861.0,7.0,,,,,,,,,,,,
"Apr 22, 2014",2014-04-22,2014,1.0,56.0,21127.0,56.0,21127.0,8.0,15.0,4233.0,15.0,4233.0,7.0,,,,,,,,,,,,
"Apr 21, 2014",2014-04-21,2014,1.0,48.0,18968.0,48.0,18968.0,8.0,5.0,289.0,5.0,289.0,7.0,,,,,,,,,,,,
"Apr 17, 2014",2014-04-17,2014,4.0,24.0,7472.0,24.0,7472.0,8.0,,,,,,,,,,,,,,,,,
"Apr 17, 2014",2014-04-17,2014,4.0,14.0,3728.0,14.0,3728.0,8.0,20.0,2916.0,20.0,2916.0,7.0,15.0,159.0,61750.0,159.0,61005.0,8.05,,,,,,
"Apr 16, 2014",2014-04-16,2014,1.0,31.0,12207.0,31.0,12207.0,8.0,25.0,8827.0,25.0,8827.0,7.0,,,,,,,,,,,,
"Apr 15, 2014",2014-04-15,2014,1.0,47.0,19835.0,47.0,19835.0,8.0,16.0,5456.0,16.0,5456.0,7.0,,,,,,,,,,,,
"Apr 11, 2014",2014-04-11,2014,4.0,42.0,17793.0,42.0,17793.0,8.0,7.0,1935.0,7.0,1935.0,7.0,,,,,,,,,,,,
"Apr 10, 2014",2014-04-10,2014,1.0,41.0,17453.0,41.0,17453.0,8.0,23.0,7200.0,23.0,7200.0,7.0,,,,,,,,,,,,
"Apr 09, 2014",2014-04-09,2014,1.0,42.0,17298.0,42.0,17298.0,8.0,17.0,4782.0,17.0,4782.0,7.0,,,,,,,,,,,,
"Apr 07, 2014",2014-04-07,2014,2.0,47.0,18042.0,47.0,18042.0,8.0,1.0,20.0,1.0,20.0,7.0,,,,,,,,,,,,
"Apr 04, 2014",2014-04-04,2014,3.0,22.0,5102.0,22.0,5102.0,8.0,23.0,13536.0,23.0,13536.0,7.0,3.0,34.0,18925.0,34.0,18925.0,8.01,,,,,,
"Apr 04, 2014",2014-04-04,2014,3.0,2.0,135.0,2.0,135.0,8.0,,,,,,,,,,,,,,,,,
"Apr 04, 2014",2014-04-04,2014,,,,,,,,,,,,13.0,205.0,60015.0,205.0,60002.0,8.22,,,,,,
"Apr 03, 2014",2014-04-03,2014,1.0,52.0,17004.0,52.0,17004.0,8.0,33.0,21011.0,33.0,21011.0,7.0,,,,,,,,,,,,
"Apr 02, 2014",2014-04-02,2014,1.0,58.0,21292.0,58.0,21292.0,8.0,15.0,6112.0,15.0,6112.0,7.0,,,,,,,,,,,,
"Mar 31, 2014",2014-03-31,2014,,,,,,,,,,,,,,,,,,,,,,,
"Mar 29, 2014",2014-03-29,2014,,,,,,,,,,,,,,,,,,,,,,,
"Mar 28, 2014",2014-03-28,2014,5.0,56.0,36104.0,56.0,36104.0,8.0,6.0,11880.0,6.0,11880.0,7.0,5.0,32.0,23888.0,32.0,20004.0,9.0,,,,,,
"Mar 27, 2014",2014-03-27,2014,1.0,47.0,34751.0,47.0,34751.0,8.0,33.0,15349.0,33.0,15349.0,7.0,,,,,,,,,,,,
"Mar 26, 2014",2014-03-26,2014,1.0,52.0,36736.0,52.0,36736.0,8.0,36.0,21696.0,36.0,21696.0,7.0,7.0,24.0,11015.0,24.0,10004.0,8.78,,,,,,
"Mar 25, 2014",2014-03-25,2014,1.0,60.0,38733.0,60.0,38733.0,8.0,18.0,11128.0,18.0,11128.0,7.0,,,,,,,,,,,,
"Mar 24, 2014",2014-03-24,2014,1.0,59.0,39384.0,59.0,39382.0,8.0,15.0,3455.0,15.0,3455.0,7.0,,,,,,,,,,,,
"Mar 21, 2014",2014-03-21,2014,3.0,23.0,19553.0,23.0,19553.0,8.0,,,,,,,,,,,,,,,,,
"Mar 21, 2014",2014-03-21,2014,3.0,37.0,17831.0,37.0,17831.0,8.0,14.0,2963.0,14.0,2963.0,7.0,14.0,88.0,41310.0,88.0,40009.0,8.75,,,,,,
"Mar 20, 2014",2014-03-20,2014,1.0,61.0,39898.0,61.0,39898.0,8.0,17.0,2764.0,17.0,2764.0,7.0,,,,,,,,,,,,
"Mar 19, 2014",2014-03-19,2014,1.0,62.0,40903.0,62.0,40903.0,8.0,16.0,2402.0,16.0,2402.0,7.0,7.0,49.0,10600.0,49.0,10004.0,8.75,,,,,,
"Mar 18, 2014",2014-03-18,2014,1.0,62.0,40813.0,62.0,40813.0,8.0,12.0,3188.0,12.0,3188.0,7.0,,,,,,,,,,,,
"Mar 14, 2014",2014-03-14,2014,4.0,55.0,36473.0,55.0,36471.0,8.0,2.0,814.0,2.0,814.0,7.0,21.0,88.0,51220.0,88.0,50006.0,8.69,,,,,,
"Mar 13, 2014",2014-03-13,2014,1.0,50.0,34211.0,50.0,34211.0,8.0,22.0,10588.0,22.0,10588.0,7.0,,,,,,,,,,,,
"Mar 12, 2014",2014-03-12,2014,1.0,44.0,29415.0,44.0,29415.0,8.0,10.0,1598.0,10.0,1598.0,7.0,,,,,,,,,,,,
"Mar 11, 2014",2014-03-11,2014,1.0,48.0,30825.0,48.0,30825.0,8.0,9.0,1243.0,9.0,1243.0,7.0,,,,,,,,,,,,
"Mar 10, 2014",2014-03-10,2014,1.0,48.0,32003.0,48.0,32003.0,8.0,16.0,6539.0,16.0,6539.0,7.0,,,,,,,,,,,,
"Mar 07, 2014",2014-03-07,2014,3.0,28.0,21563.0,28.0,21563.0,8.0,,,,,,,,,,,,,,,,,
"Mar 07, 2014",2014-03-07,2014,3.0,14.0,5207.0,14.0,5207.0,8.0,8.0,2840.0,8.0,2840.0,7.0,14.0,95.0,40110.0,95.0,39004.0,8.19,,,,,,
"Mar 06, 2014",2014-03-06,2014,1.0,33.0,22460.0,33.0,22460.0,8.0,26.0,7823.0,26.0,7823.0,7.0,,,,,,,,,,,,
"Mar 05, 2014",2014-03-05,2014,1.0,7.0,2270.0,7.0,2270.0,8.0,17.0,2554.0,17.0,2554.0,7.0,,,,,,,,,,,,
"Mar 04, 2014",2014-03-04,2014,1.0,9.0,2817.0,9.0,2817.0,8.0,24.0,10552.0,24.0,10552.0,7.0,,,,,,,,,,,,
"Mar 03, 2014",2014-03-03,2014,1.0,14.0,11681.0,14.0,11681.0,8.0,29.0,9784.0,29.0,9784.0,7.0,,,,,,,,,,,,
"Feb 28, 2014",2014-02-28,2014,3.0,33.0,22159.0,33.0,22159.0,8.0,12.0,6273.0,12.0,6273.0,7.0,,,,,,,,,,,,
"Feb 26, 2014",2014-02-26,2014,2.0,41.0,29057.0,41.0,29057.0,8.0,8.0,3075.0,8.0,3075.0,7.0,,,,,,,,,,,,
"Feb 25, 2014",2014-02-25,2014,1.0,32.0,23395.0,32.0,23391.0,8.0,13.0,4840.0,13.0,4840.0,7.0,,,,,,,,,,,,
"Feb 24, 2014",2014-02-24,2014,1.0,36.0,23817.0,36.0,23812.0,8.0,16.0,3854.0,16.0,3854.0,7.0,,,,,,,,,,,,
"Feb 21, 2014",2014-02-21,2014,3.0,23.0,20193.0,23.0,20193.0,8.0,,,,,,,,,,,,,,,,,
"Feb 21, 2014",2014-02-21,2014,3.0,19.0,8035.0,19.0,8035.0,8.0,16.0,3005.0,16.0,3005.0,7.0,14.0,88.0,39240.0,88.0,39007.0,8.12,,,,,,
"Feb 20, 2014",2014-02-20,2014,1.0,36.0,27883.0,36.0,27883.0,8.0,33.0,11713.0,33.0,11713.0,7.0,,,,,,,,,,,,
"Feb 18, 2014",2014-02-18,2014,2.0,50.0,33704.0,50.0,33704.0,8.0,3.0,219.0,3.0,219.0,7.0,28.0,90.0,31320.0,90.0,30004.0,8.22,,,,,,
"Feb 17, 2014",2014-02-17,2014,1.0,61.0,38307.0,61.0,38307.0,8.0,12.0,2842.0,12.0,2842.0,7.0,,,,,,,,,,,,
"Feb 14, 2014",2014-02-14,2014,3.0,63.0,40702.0,63.0,40702.0,8.0,4.0,159.0,4.0,159.0,7.0,28.0,82.0,20420.0,82.0,20004.0,8.6,,,,,,
"Feb 13, 2014",2014-02-13,2014,1.0,62.0,39167.0,62.0,39167.0,8.0,3.0,455.0,3.0,455.0,7.0,,,,,,,,,,,,
"Feb 12, 2014",2014-02-12,2014,1.0,63.0,40667.0,63.0,40667.0,8.0,3.0,135.0,3.0,135.0,7.0,9.0,62.0,10195.0,62.0,10002.0,8.61,,,,,,
"Feb 11, 2014",2014-02-11,2014,1.0,58.0,37387.0,58.0,37387.0,8.0,1.0,2275.0,1.0,2275.0,7.0,,,,,,,,,,,,
"Feb 10, 2014",2014-02-10,2014,1.0,56.0,35038.0,56.0,35037.0,8.0,2.0,770.0,2.0,770.0,7.0,,,,,,,,,,,,
"Feb 07, 2014",2014-02-07,2014,3.0,35.0,27442.0,35.0,27442.0,8.0,,,,,,,,,,,,,,,,,
"Feb 07, 2014",2014-02-07,2014,3.0,21.0,7532.0,21.0,7532.0,8.0,7.0,1410.0,7.0,1410.0,7.0,14.0,83.0,42825.0,83.0,39001.0,8.12,,,,,,
"Feb 06, 2014",2014-02-06,2014,1.0,41.0,27557.0,41.0,27557.0,8.0,18.0,4195.0,18.0,4195.0,7.0,,,,,,,,,,,,
"Feb 05, 2014",2014-02-05,2014,1.0,27.0,20947.0,27.0,20947.0,8.0,8.0,1038.0,8.0,1038.0,7.0,,,,,,,,,,,,
"Feb 04, 2014",2014-02-04,2014,1.0,41.0,29259.0,41.0,29259.0,8.0,20.0,4069.0,20.0,4069.0,7.0,,,,,,,,,,,,
"Feb 03, 2014",2014-02-03,2014,1.0,49.0,31565.0,49.0,31565.0,8.0,16.0,3636.0,16.0,3636.0,7.0,,,,,,,,,,,,
"Jan 31, 2014",2014-01-31,2014,3.0,52.0,31561.0,52.0,31561.0,8.0,5.0,483.0,5.0,483.0,7.0,,,,,,,,,,,,
"Jan 30, 2014",2014-01-30,2014,1.0,53.0,34665.0,53.0,34665.0,8.0,9.0,1788.0,9.0,1788.0,7.0,,,,,,,,,,,,
"Jan 29, 2014",2014-01-29,2014,1.0,51.0,30315.0,51.0,30315.0,8.0,8.0,1155.0,8.0,1155.0,7.0,,,,,,,,,,,,
"Jan 28, 2014",2014-01-28,2014,1.0,59.0,37491.0,59.0,37491.0,7.75,7.0,837.0,7.0,837.0,7.0,,,,,,,,,,,,
"Jan 27, 2014",2014-01-27,2014,1.0,60.0,37705.0,60.0,37705.0,7.75,5.0,231.0,5.0,231.0,6.75,,,,,,,,,,,,
"Jan 24, 2014",2014-01-24,2014,3.0,37.0,28293.0,37.0,28293.0,7.75,,,,,,,,,,,,,,,,,
"Jan 24, 2014",2014-01-24,2014,3.0,18.0,7042.0,18.0,7042.0,7.75,3.0,2509.0,3.0,2509.0,6.75,14.0,78.0,39700.0,78.0,39001.0,8.0,,,,,,
"Jan 23, 2014",2014-01-23,2014,1.0,35.0,24984.0,35.0,24984.0,7.75,7.0,2406.0,7.0,2406.0,6.75,,,,,,,,,,,,
"Jan 22, 2014",2014-01-22,2014,1.0,62.0,40451.0,62.0,40451.0,7.75,14.0,4422.0,14.0,4422.0,6.75,,,,,,,,,,,,
"Jan 21, 2014",2014-01-21,2014,1.0,64.0,41287.0,64.0,41287.0,7.75,4.0,618.0,4.0,618.0,6.75,28.0,96.0,20405.0,96.0,20002.0,8.08,,,,,,
"Jan 20, 2014",2014-01-20,2014,1.0,63.0,41242.0,63.0,41242.0,7.75,5.0,203.0,5.0,203.0,6.75,,,,,,,,,,,,
"Jan 17, 2014",2014-01-17,2014,3.0,62.0,40758.0,62.0,40758.0,7.75,4.0,1061.0,4.0,1061.0,6.75,28.0,21.0,10690.0,21.0,10004.0,8.43,,,,,,
"Jan 16, 2014",2014-01-16,2014,1.0,65.0,41162.0,65.0,41162.0,7.75,2.0,18.0,2.0,18.0,6.75,,,,,,,,,,,,
"Jan 15, 2014",2014-01-15,2014,1.0,60.0,39963.0,60.0,39963.0,7.75,6.0,494.0,6.0,494.0,6.75,,,,,,,,,,,,
"Jan 13, 2014",2014-01-13,2014,2.0,60.0,40033.0,60.0,40032.0,7.75,2.0,11.0,2.0,11.0,6.75,,,,,,,,,,,,
"Jan 10, 2014",2014-01-10,2014,3.0,22.0,14570.0,22.0,14570.0,7.75,,,,,,,,,,,,,,,,,
"Jan 10, 2014",2014-01-10,2014,3.0,32.0,19939.0,32.0,19939.0,7.75,3.0,1206.0,3.0,1206.0,6.75,7.0,36.0,10200.0,36.0,10002.0,8.03,,,,,,
"Jan 10, 2014",2014-01-10,2014,,,,,,,,,,,,14.0,115.0,39900.0,115.0,39004.0,8.11,,,,,,
"Jan 09, 2014",2014-01-09,2014,1.0,59.0,40395.0,59.0,40395.0,7.75,2.0,29.0,2.0,29.0,6.75,,,,,,,,,,,,
"Jan 08, 2014",2014-01-08,2014,1.0,62.0,39566.0,62.0,39566.0,7.75,2.0,203.0,2.0,203.0,6.75,,,,,,,,,,,,
"Jan 07, 2014",2014-01-07,2014,1.0,56.0,38083.0,56.0,38083.0,7.75,1.0,3.0,1.0,3.0,6.75,,,,,,,,,,,,
"Jan 06, 2014",2014-01-06,2014,1.0,29.0,25160.0,29.0,25160.0,7.75,1.0,5.0,1.0,5.0,6.75,,,,,,,,,,,,
"Jan 03, 2014",2014-01-03,2014,3.0,25.0,20212.0,25.0,20212.0,7.75,1.0,3.0,1.0,3.0,6.75,,,,,,,,,,,,
"Jan 02, 2014",2014-01-02,2014,1.0,58.0,37976.0,58.0,37976.0,7.75,31.0,13069.0,31.0,13069.0,6.75,,,,,,,,,,,,
"Jan 01, 2014",2014-01-01,2014,1.0,61.0,41194.0,61.0,41194.0,7.75,14.0,3618.0,14.0,3618.0,6.75,,,,,,,,,,,,
"Dec 31, 2013",2013-12-31,2013,1.0,59.0,38976.0,59.0,38976.0,7.75,5.0,6625.0,5.0,6625.0,6.75,,,,,,,,,,,,
"Dec 30, 2013",2013-12-30,2013,1.0,60.0,41168.0,60.0,41168.0,7.75,2.0,17.0,2.0,17.0,6.75,,,,,,,,,,,,
"Dec 27, 2013",2013-12-27,2013,3.0,13.0,9777.0,13.0,9777.0,7.75,,,,,,,,,,,,,,,,,
"Dec 27, 2013",2013-12-27,2013,3.0,49.0,30027.0,49.0,30027.0,7.75,5.0,145.0,5.0,145.0,6.75,14.0,104.0,41050.0,104.0,39003.0,8.35,,,,,,
"Dec 26, 2013",2013-12-26,2013,1.0,63.0,41124.0,63.0,41124.0,7.75,5.0,1117.0,5.0,1117.0,6.75,,,,,,,,,,,,
"Dec 24, 2013",2013-12-24,2013,2.0,64.0,40927.0,64.0,40927.0,7.75,2.0,22.0,2.0,22.0,6.75,,,,,,,,,,,,
"Dec 23, 2013",2013-12-23,2013,1.0,61.0,41034.0,61.0,41034.0,7.75,2.0,22.0,2.0,22.0,6.75,,,,,,,,,,,,
"Dec 20, 2013",2013-12-20,2013,3.0,64.0,41127.0,64.0,41127.0,7.75,2.0,12.0,2.0,12.0,6.75,,,,,,,,,,,,
"Dec 19, 2013",2013-12-19,2013,1.0,60.0,40399.0,60.0,40399.0,7.75,3.0,307.0,3.0,307.0,6.75,,,,,,,,,,,,
"Dec 18, 2013",2013-12-18,2013,1.0,59.0,38220.0,59.0,38220.0,7.75,,,,,,,,,,,,,,,,,
"Dec 17, 2013",2013-12-17,2013,1.0,57.0,37422.0,57.0,37422.0,7.75,2.0,1105.0,2.0,1105.0,6.75,,,,,,,,,,,,
"Dec 16, 2013",2013-12-16,2013,1.0,58.0,38450.0,58.0,38450.0,7.75,2.0,803.0,2.0,803.0,6.75,,,,,,,,,,,,
"Dec 13, 2013",2013-12-13,2013,3.0,29.0,19553.0,29.0,19553.0,7.75,,,,,,,,,,,,,,,,,
"Dec 13, 2013",2013-12-13,2013,3.0,24.0,10671.0,24.0,10671.0,7.75,2.0,4650.0,2.0,4650.0,6.75,14.0,146.0,50485.0,146.0,48506.0,8.01,,,,,,
"Dec 12, 2013",2013-12-12,2013,1.0,9.0,5106.0,9.0,5106.0,7.75,16.0,6286.0,16.0,6286.0,6.75,,,,,,,,,,,,
"Dec 11, 2013",2013-12-11,2013,1.0,27.0,19909.0,27.0,19909.0,7.75,20.0,9774.0,20.0,9774.0,6.75,,,,,,,,,,,,
"Dec 10, 2013",2013-12-10,2013,1.0,32.0,23729.0,32.0,23728.0,7.75,13.0,9281.0,13.0,9281.0,6.75,,,,,,,,,,,,
"Dec 09, 2013",2013-12-09,2013,1.0,29.0,20009.0,29.0,20009.0,7.75,4.0,2982.0,4.0,2982.0,6.75,,,,,,,,,,,,
"Dec 06, 2013",2013-12-06,2013,3.0,12.0,10469.0,12.0,10469.0,7.75,5.0,2539.0,5.0,2539.0,6.75,,,,,,,,,,,,
"Dec 05, 2013",2013-12-05,2013,1.0,4.0,1249.0,4.0,1249.0,7.75,12.0,8062.0,12.0,8062.0,6.75,,,,,,,,,,,,
"Dec 04, 2013",2013-12-04,2013,1.0,4.0,874.0,4.0,874.0,7.75,8.0,1026.0,8.0,1026.0,6.75,,,,,,,,,,,,
"Dec 03, 2013",2013-12-03,2013,1.0,7.0,2927.0,7.0,2927.0,7.75,29.0,10859.0,29.0,10859.0,6.75,,,,,,,,,,,,
"Dec 02, 2013",2013-12-02,2013,1.0,39.0,25124.0,39.0,25122.0,7.75,23.0,8658.0,23.0,8658.0,6.75,,,,,,,,,,,,
"Nov 29, 2013",2013-11-29,2013,3.0,15.0,8005.0,15.0,8005.0,7.75,,,,,,,,,,,,,,,,,
"Nov 29, 2013",2013-11-29,2013,3.0,24.0,10837.0,24.0,10837.0,7.75,4.0,3040.0,4.0,3040.0,6.75,14.0,118.0,40375.0,118.0,38502.0,8.01,,,,,,
"Nov 28, 2013",2013-11-28,2013,1.0,66.0,41242.0,66.0,41242.0,7.75,14.0,6176.0,14.0,6176.0,6.75,,,,,,,,,,,,
"Nov 27, 2013",2013-11-27,2013,1.0,63.0,41205.0,63.0,41205.0,7.75,2.0,375.0,2.0,375.0,6.75,,,,,,,,,,,,
"Nov 26, 2013",2013-11-26,2013,1.0,62.0,40455.0,62.0,40455.0,7.75,,,,,,,,,,,,,,,,,
"Nov 25, 2013",2013-11-25,2013,1.0,62.0,41150.0,62.0,41150.0,7.75,1.0,1.0,1.0,1.0,6.75,,,,,,,,,,,,
"Nov 22, 2013",2013-11-22,2013,3.0,64.0,41235.0,64.0,41235.0,7.75,,,,,,,,,,,,,,,,,
"Nov 21, 2013",2013-11-21,2013,1.0,65.0,41238.0,65.0,41238.0,7.75,1.0,200.0,1.0,200.0,6.75,,,,,,,,,,,,
"Nov 20, 2013",2013-11-20,2013,1.0,63.0,41180.0,63.0,41180.0,7.75,,,,,,,,,,,,,,,,,
"Nov 19, 2013",2013-11-19,2013,1.0,64.0,40770.0,64.0,40770.0,7.75,,,,,,,,,,,,,,,,,
"Nov 18, 2013",2013-11-18,2013,1.0,65.0,41093.0,65.0,41076.0,7.75,1.0,4.0,1.0,4.0,6.75,11.0,103.0,41775.0,103.0,39005.0,8.51,,,,,,
"Nov 14, 2013",2013-11-14,2013,4.0,54.0,35455.0,54.0,35455.0,7.75,1.0,100.0,1.0,100.0,6.75,,,,,,,,,,,,
"Nov 14, 2013",2013-11-14,2013,4.0,6.0,4390.0,6.0,4390.0,7.75,,,,,,,,,,,,,,,,,
"Nov 13, 2013",2013-11-13,2013,1.0,64.0,40648.0,64.0,40648.0,7.75,,,,,,,,,,,,,,,,,
"Nov 13, 2013",2013-11-13,2013,1.0,,,,,,1.0,7.0,1.0,7.0,6.75,,,,,,,,,,,,
"Nov 13, 2013",2013-11-13,2013,,,,,,,,,,,,,,,,,,,,,,,
"Nov 12, 2013",2013-11-12,2013,1.0,64.0,40658.0,64.0,40658.0,7.75,1.0,1.0,1.0,1.0,6.75,,,,,,,,,,,,
"Nov 11, 2013",2013-11-11,2013,1.0,64.0,40604.0,64.0,40604.0,7.75,2.0,30.0,2.0,30.0,6.75,,,,,,,,,,,,
"Nov 08, 2013",2013-11-08,2013,3.0,63.0,40613.0,63.0,40613.0,7.75,,,,,,,,,,,,,,,,,
"Nov 07, 2013",2013-11-07,2013,1.0,63.0,40500.0,63.0,40500.0,7.75,1.0,150.0,1.0,150.0,6.75,,,,,,,,,,,,
"Nov 06, 2013",2013-11-06,2013,1.0,45.0,30489.0,45.0,30489.0,7.75,2.0,53.0,2.0,53.0,6.75,,,,,,,,,,,,
