Year,Report Date,Bank Name,Bank Type,Basel-I_Tier-I,Basel-I_Tier-II,Basel-I_Total,Basel-II_Tier-I,Basel-II_Tier-II,Basel-II_Total,Basel-III_Tier-I,Basel-III_Tier-II,Basel-III_Total
2010,2010-03-31,UCO BANK,NATIONALISED BANKS,6.06,5.29,11.35,7.05,6.16,13.21,,,
2010,2010-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,7.36,4.25,11.61,7.91,4.6,12.51,,,
2010,2010-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,7.02,4.0,11.02,8.16,4.64,12.8,,,
2010,2010-03-31,VIJAYA BANK,NATIONALISED BANKS,7.28,4.51,11.79,7.69,4.81,12.5,,,
2010,2010-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,10.65,4.4,15.05,11.18,4.62,15.8,,,
2010,2010-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,3.87,3.87,7.74,3.76,3.76,7.52,,,
2010,2010-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,11.15,0.94,12.09,12.41,1.05,13.46,,,
2010,2010-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,7.2,2.45,9.65,8.07,2.75,10.82,,,
2010,2010-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,12.34,3.02,15.36,11.93,2.92,14.85,,,
2010,2010-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,8.45,4.02,12.47,8.8,4.19,12.99,,,
2010,2010-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,15.27,2.0,17.27,16.92,1.44,18.36,,,
2010,2010-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,12.5,3.95,16.45,13.26,4.18,17.44,,,
2010,2010-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,13.48,5.66,19.14,13.96,5.45,19.41,,,
2010,2010-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,8.43,4.97,13.4,9.65,5.68,15.33,,,
2010,2010-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,8.84,4.1,12.94,10.11,4.8,14.91,,,
2010,2010-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,11.91,2.9,14.81,12.79,3.1,15.89,,,
2010,2010-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,9.56,2.29,11.85,9.98,2.39,12.37,,,
2010,2010-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,11.1,1.38,12.48,12.88,1.61,14.49,,,
2010,2010-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,15.17,2.88,18.05,15.42,2.93,18.35,,,
2010,2010-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,11.52,2.69,14.21,12.01,2.81,14.82,,,
2010,2010-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,14.23,1.3,15.53,14.38,1.3,15.68,,,
2010,2010-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,35.43,0.58,36.01,33.53,0.54,34.07,,,
2010,2010-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,31.17,0.83,32.0,26.6,0.71,27.31,,,
2010,2010-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,11.89,2.84,14.73,12.42,2.97,15.39,,,
2010,2010-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,13.47,0.62,14.09,14.86,0.68,15.54,,,
2010,2010-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,10.76,6.49,17.25,12.9,7.7,20.6,,,
2010,2010-03-31,AB BANK LIMITED,FOREIGN BANKS,42.94,0.58,43.52,29.61,0.4,30.01,,,
2010,2010-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,49.79,1.12,50.91,43.81,0.98,44.79,,,
2010,2010-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,26.28,1.25,27.53,17.85,1.25,19.1,,,
2010,2010-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,16.58,0.58,17.16,14.97,0.52,15.49,,,
2010,2010-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,26.12,0.6,26.72,24.45,0.56,25.01,,,
2010,2010-03-31,BANK OF CEYLON,FOREIGN BANKS,81.09,2.21,83.3,49.49,1.36,50.85,,,
2010,2010-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,17.22,3.32,20.54,11.03,2.12,13.15,,,
2010,2010-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,15.14,0.47,15.61,16.47,0.52,16.99,,,
2010,2010-03-31,BNP PARIBAS,FOREIGN BANKS,11.29,5.08,16.37,10.89,4.89,15.78,,,
2010,2010-03-31,CITIBANK N.A,FOREIGN BANKS,19.76,0.99,20.75,17.27,0.87,18.14,,,
2010,2010-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,15.82,5.15,20.97,14.71,4.79,19.5,,,
2010,2010-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,34.2,0.97,35.17,30.7,0.42,31.12,,,
2010,2010-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,8.96,4.68,13.64,11.14,5.82,16.96,,,
2010,2010-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,15.89,0.69,16.58,15.77,0.68,16.45,,,
2010,2010-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,120.12,0.07,120.19,74.69,0.04,74.73,,,
2010,2010-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,14.37,1.21,15.58,16.63,1.4,18.03,,,
2010,2010-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,44.96,1.25,46.21,39.83,1.25,41.08,,,
2010,2010-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,23.72,0.74,24.46,22.92,0.71,23.63,,,
2010,2010-03-31,JSC VTB BANK,FOREIGN BANKS,302.36,,302.36,225.93,,225.93,,,
2010,2010-03-31,KBC BANK N.V.,FOREIGN BANKS,46.72,0.36,47.08,33.46,0.26,33.72,,,
2010,2010-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,64.46,1.25,65.71,59.77,1.25,61.02,,,
2010,2010-03-31,MASHREQ BANK PSC,FOREIGN BANKS,124.32,3.04,127.36,76.96,1.25,78.21,,,
2010,2010-03-31,MIZUHO BANK LTD,FOREIGN BANKS,40.43,0.4,40.83,38.6,0.38,38.98,,,
2010,2010-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,48.28,0.54,48.82,67.4,0.76,68.16,,,
2010,2010-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,531.8,,531.8,,,,,,
2010,2010-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,32.54,2.56,35.1,31.91,2.49,34.4,,,
2010,2010-03-31,SHINHAN BANK,FOREIGN BANKS,56.95,1.25,58.2,39.89,0.96,40.85,,,
2010,2010-03-31,SOCIETE GENERALE,FOREIGN BANKS,28.27,1.05,29.32,21.96,0.81,22.77,,,
2010,2010-03-31,SONALI BANK,FOREIGN BANKS,46.71,0.52,47.23,19.81,0.22,20.03,,,
2010,2010-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,10.65,4.16,14.81,8.94,3.47,12.41,,,
2010,2010-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,8.5,4.89,13.39,7.94,4.56,12.5,,,
2010,2010-03-31,UBS AG,FOREIGN BANKS,107.19,0.02,107.21,157.83,0.03,157.86,,,
2009,2009-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,7.68,5.5,13.18,8.46,6.06,14.52,,,
2009,2009-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,6.55,4.03,10.58,7.14,4.39,11.53,,,
2009,2009-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,8.53,4.44,12.97,9.38,4.87,14.25,,,
2009,2009-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,6.94,4.87,11.81,7.91,5.55,13.46,,,
2009,2009-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,6.83,5.58,12.41,7.15,5.84,12.99,,,
2009,2009-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,6.3,5.13,11.43,6.94,5.66,12.6,,,
2009,2009-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,7.43,4.7,12.13,8.59,5.44,14.03,,,
2009,2009-03-31,ALLAHABAD BANK,NATIONALISED BANKS,7.23,4.65,11.88,8.01,5.1,13.11,,,
2009,2009-03-31,ANDHRA BANK,NATIONALISED BANKS,8.11,4.26,12.37,8.67,4.55,13.22,,,
2009,2009-03-31,BANK OF BARODA,NATIONALISED BANKS,7.79,5.09,12.88,8.49,5.56,14.05,,,
2009,2009-03-31,BANK OF INDIA,NATIONALISED BANKS,8.73,4.48,13.21,8.91,4.1,13.01,,,
2009,2009-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,5.45,5.3,10.75,6.11,5.94,12.05,,,
2009,2009-03-31,CANARA BANK,NATIONALISED BANKS,6.74,5.14,11.88,8.01,6.09,14.1,,,
2009,2009-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,6.24,5.51,11.75,6.97,6.15,13.12,,,
2009,2009-03-31,CORPORATION BANK,NATIONALISED BANKS,8.93,4.73,13.66,8.9,4.71,13.61,,,
2009,2009-03-31,DENA BANK,NATIONALISED BANKS,6.01,4.72,10.73,6.76,5.31,12.07,,,
2009,2009-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,6.6,4.63,11.23,6.81,4.76,11.57,,,
2009,2009-03-31,INDIAN BANK,NATIONALISED BANKS,11.28,1.99,13.27,11.88,2.1,13.98,,,
2009,2009-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,7.58,5.12,12.7,7.88,5.32,13.2,,,
2009,2009-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,8.41,3.59,12.0,9.1,3.88,12.98,,,
2009,2009-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,6.99,4.89,11.88,8.44,5.91,14.35,,,
2009,2009-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,8.05,4.54,12.59,8.98,5.05,14.03,,,
2009,2009-03-31,SYNDICATE BANK,NATIONALISED BANKS,7.03,4.34,11.37,7.85,4.83,12.68,,,
2009,2009-03-31,UCO BANK,NATIONALISED BANKS,5.3,4.45,9.75,6.48,5.45,11.93,,,
2009,2009-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,7.41,4.6,12.01,8.19,5.08,13.27,,,
2009,2009-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,6.55,4.96,11.51,7.56,5.72,13.28,,,
2009,2009-03-31,VIJAYA BANK,NATIONALISED BANKS,7.71,5.37,13.08,7.74,5.41,13.15,,,
2009,2009-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,8.47,4.05,12.52,9.26,4.43,13.69,,,
2009,2009-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,6.45,5.55,12.0,6.19,5.31,11.5,,,
2009,2009-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,11.3,1.19,12.49,11.48,1.21,12.69,,,
2009,2009-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,8.61,3.41,12.02,8.81,3.48,12.29,,,
2009,2009-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,11.62,1.82,13.44,11.5,1.8,13.3,,,
2009,2009-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,12.9,1.54,14.44,13.75,1.63,15.38,,,
2009,2009-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,17.52,2.62,20.14,18.42,1.8,20.22,,,
2009,2009-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,10.18,4.91,15.09,10.58,5.11,15.69,,,
2009,2009-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,12.16,3.76,15.92,11.84,3.69,15.53,,,
2009,2009-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,7.52,4.81,12.33,7.65,4.9,12.55,,,
2009,2009-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,6.91,4.77,11.68,6.89,4.76,11.65,,,
2009,2009-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,12.77,0.69,13.46,13.8,0.68,14.48,,,
2009,2009-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,10.65,2.89,13.54,10.6,2.88,13.48,,,
2009,2009-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,12.63,0.45,13.08,14.4,0.52,14.92,,,
2009,2009-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,16.01,3.85,19.86,16.13,3.88,20.01,,,
2009,2009-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,8.63,1.46,10.09,8.81,1.48,10.29,,,
2009,2009-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,12.57,1.32,13.89,11.85,1.25,13.1,,,
2009,2009-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,44.22,0.65,44.87,41.69,0.61,42.3,,,
2009,2009-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,23.81,,23.81,21.49,-0.25,21.24,,,
2009,2009-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,12.44,1.45,13.89,13.22,1.54,14.76,,,
2009,2009-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,13.83,0.65,14.48,15.33,0.72,16.05,,,
2009,2009-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,7.47,7.06,14.53,9.5,7.1,16.6,,,
2009,2009-03-31,AB BANK LIMITED,FOREIGN BANKS,131.73,1.39,133.12,49.97,0.7,50.67,,,
2009,2009-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,53.26,1.03,54.29,46.67,0.9,47.57,,,
2009,2009-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,36.49,1.25,37.74,20.09,1.25,21.34,,,
2009,2009-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,12.2,1.63,13.83,11.23,1.5,12.73,,,
2009,2009-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,29.3,1.25,30.55,24.47,1.05,25.52,,,
2009,2009-03-31,BANK OF CEYLON,FOREIGN BANKS,62.16,1.51,63.67,44.11,1.07,45.18,,,
2009,2009-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,15.05,4.29,19.34,9.75,2.95,12.7,,,
2009,2009-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,15.44,0.42,15.86,16.62,0.45,17.07,,,
2009,2009-03-31,BNP PARIBAS,FOREIGN BANKS,8.54,4.06,12.6,8.38,3.99,12.37,,,
2009,2009-03-31,CITIBANK N.A,FOREIGN BANKS,13.9,0.92,14.82,12.42,0.81,13.23,,,
2009,2009-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,9.76,3.39,13.15,9.8,3.4,13.2,,,
2009,2009-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,50.23,1.48,51.71,44.75,0.65,45.4,,,
2009,2009-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,12.03,6.37,18.4,10.27,5.43,15.7,,,
2009,2009-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,14.78,0.64,15.42,14.62,0.63,15.25,,,
2009,2009-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,12.98,1.09,14.07,14.12,1.19,15.31,,,
2009,2009-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,25.37,2.11,27.48,23.25,1.92,25.17,,,
2009,2009-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,16.24,0.55,16.79,15.38,0.52,15.9,,,
2009,2009-03-31,JSC VTB BANK,FOREIGN BANKS,323.47,,323.47,317.51,,317.51,,,
2009,2009-03-31,KBC BANK N.V.,FOREIGN BANKS,28.7,0.38,29.08,26.44,0.35,26.79,,,
2009,2009-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,110.55,1.25,111.8,80.61,1.25,81.86,,,
2009,2009-03-31,MASHREQ BANK PSC,FOREIGN BANKS,172.03,3.43,175.46,75.55,1.25,76.8,,,
2009,2009-03-31,MIZUHO BANK LTD,FOREIGN BANKS,36.92,0.29,37.21,37.29,0.29,37.58,,,
2009,2009-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,29.59,0.73,30.32,28.8,0.71,29.51,,,
2009,2009-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,501.34,,501.34,,,,,,
2009,2009-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,32.33,2.29,34.62,35.52,2.49,38.01,,,
2009,2009-03-31,SHINHAN BANK,FOREIGN BANKS,51.07,0.63,51.7,36.35,0.45,36.8,,,
2009,2009-03-31,SOCIETE GENERALE,FOREIGN BANKS,31.94,0.56,32.5,22.08,0.39,22.47,,,
2009,2009-03-31,SONALI BANK,FOREIGN BANKS,36.67,0.38,37.05,20.1,0.21,20.31,,,
2009,2009-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,9.16,4.13,13.29,7.99,3.57,11.56,,,
2009,2009-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,7.87,5.53,13.4,7.43,5.23,12.66,,,
2009,2009-03-31,UBS AG,FOREIGN BANKS,257.54,,257.54,229.37,,229.37,,,
2008,2008-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,7.49,6.01,13.5,6.95,5.56,12.51,,,
2008,2008-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,7.24,5.11,12.35,,,,,,
2008,2008-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,9.14,4.4,13.54,,,,,,
2008,2008-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,7.01,4.3,11.31,7.01,4.28,11.29,,,
2008,2008-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,6.9,5.44,12.34,6.54,5.19,11.73,,,
2008,2008-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,6.74,5.76,12.5,7.31,6.25,13.56,,,
2008,2008-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,6.94,5.74,12.68,7.41,6.12,13.53,,,
2008,2008-03-31,ALLAHABAD BANK,NATIONALISED BANKS,,,,7.71,4.28,11.99,,,
2008,2008-03-31,ANDHRA BANK,NATIONALISED BANKS,8.54,3.07,11.61,,,,,,
2008,2008-03-31,BANK OF BARODA,NATIONALISED BANKS,7.63,5.28,12.91,7.64,5.3,12.94,,,
2008,2008-03-31,BANK OF INDIA,NATIONALISED BANKS,8.19,4.76,12.95,7.7,4.34,12.04,,,
2008,2008-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,5.43,5.42,10.85,,,,,,
2008,2008-03-31,CANARA BANK,NATIONALISED BANKS,,,,7.01,6.24,13.25,,,
2008,2008-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,5.42,5.0,10.42,4.88,4.51,9.39,,,
2008,2008-03-31,CORPORATION BANK,NATIONALISED BANKS,9.64,2.45,12.09,,,,,,
2008,2008-03-31,DENA BANK,NATIONALISED BANKS,6.75,4.34,11.09,,,,,,
2008,2008-03-31,IDBI LIMITED,NATIONALISED BANKS,7.42,4.53,11.95,,,,,,
2008,2008-03-31,INDIAN BANK,NATIONALISED BANKS,11.29,1.45,12.74,,,,,,
2008,2008-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,7.83,4.1,11.93,,,,,,
2008,2008-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,9.34,2.78,12.12,,,,,,
2008,2008-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,8.04,3.53,11.57,,,,,,
2008,2008-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,8.52,4.44,12.96,8.97,4.49,13.46,,,
2008,2008-03-31,SYNDICATE BANK,NATIONALISED BANKS,6.62,4.6,11.22,6.97,4.85,11.82,,,
2008,2008-03-31,UCO BANK,NATIONALISED BANKS,5.05,5.04,10.09,5.51,5.51,11.02,,,
2008,2008-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,7.45,5.06,12.51,,,,,,
2008,2008-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,,,,6.37,4.87,11.24,,,
2008,2008-03-31,VIJAYA BANK,NATIONALISED BANKS,5.73,5.49,11.22,,,,,,
2008,2008-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,10.17,3.56,13.73,,,,,,
2008,2008-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,6.1,5.77,11.87,,,,,,
2008,2008-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,11.15,1.33,12.48,,,,,,
2008,2008-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,,,,7.23,3.98,11.21,,,
2008,2008-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,11.82,1.56,13.38,,,,,,
2008,2008-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,6.56,2.65,9.21,,,,,,
2008,2008-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,19.09,3.37,22.46,,,,,,
2008,2008-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,10.3,3.3,13.6,,,,,,
2008,2008-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,11.32,3.6,14.92,11.76,2.2,13.96,,,
2008,2008-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,6.7,5.21,11.91,,,,,,
2008,2008-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,6.82,3.38,10.2,,,,,,
2008,2008-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,12.14,0.66,12.8,,,,,,
2008,2008-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,10.36,1.81,12.17,,,,,,
2008,2008-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,12.11,0.47,12.58,,,,,,
2008,2008-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,14.46,4.19,18.65,,,,,,
2008,2008-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,10.53,2.2,12.73,,,,,,
2008,2008-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,11.0,1.32,12.32,,,,,,
2008,2008-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,48.29,0.86,49.15,,,,,,
2008,2008-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,24.27,0.79,25.06,22.74,0.74,23.48,,,
2008,2008-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,12.08,1.72,13.8,,,,,,
2008,2008-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,14.7,0.65,15.35,,,,,,
2008,2008-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,8.5,5.1,13.6,,,,,,
2008,2008-03-31,AB BANK LIMITED,FOREIGN BANKS,108.24,1.17,109.41,42.27,0.82,43.09,,,
2008,2008-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,54.58,1.15,55.73,50.65,1.06,51.71,,,
2008,2008-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,,,,15.38,1.25,16.63,,,
2008,2008-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,10.93,1.21,12.14,12.11,1.34,13.45,,,
2008,2008-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,23.35,1.21,24.56,20.54,1.07,21.61,,,
2008,2008-03-31,BANK OF CEYLON,FOREIGN BANKS,54.91,1.06,55.97,54.91,1.06,55.97,,,
2008,2008-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,14.72,5.43,20.15,,,,,,
2008,2008-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,20.81,0.3,21.11,,,,,,
2008,2008-03-31,BNP PARIBAS,FOREIGN BANKS,8.07,3.72,11.79,8.67,3.99,12.66,,,
2008,2008-03-31,CITIBANK N.A,FOREIGN BANKS,,,,11.24,0.76,12.0,,,
2008,2008-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,,,,7.8,1.9,9.7,,,
2008,2008-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,,,,22.07,0.65,22.72,,,
2008,2008-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,17.53,3.72,21.25,14.98,3.17,18.15,,,
2008,2008-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,13.09,0.49,13.58,14.51,0.54,15.05,,,
2008,2008-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,9.72,0.87,10.59,,,,,,
2008,2008-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,24.45,0.68,25.13,22.47,0.62,23.09,,,
2008,2008-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,17.6,0.12,17.72,,,,,,
2008,2008-03-31,KBC BANK N.V.,FOREIGN BANKS,41.53,0.38,41.91,36.75,0.34,37.09,,,
2008,2008-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,124.69,1.25,125.94,107.95,1.08,109.03,,,
2008,2008-03-31,MASHREQ BANK PSC,FOREIGN BANKS,158.3,3.33,161.63,51.7,1.11,52.81,,,
2008,2008-03-31,MIZUHO BANK LTD,FOREIGN BANKS,27.55,0.25,27.8,29.41,0.27,29.68,,,
2008,2008-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,,,,26.36,0.51,26.87,,,
2008,2008-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,235.82,,235.82,,,,,,
2008,2008-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,37.85,3.28,41.13,38.34,3.32,41.66,,,
2008,2008-03-31,SHINHAN BANK,FOREIGN BANKS,61.9,0.72,62.62,48.1,0.56,48.66,,,
2008,2008-03-31,SOCIETE GENERALE,FOREIGN BANKS,27.87,0.13,28.0,20.66,0.11,20.77,,,
2008,2008-03-31,SONALI BANK,FOREIGN BANKS,40.94,0.31,41.25,,,,,,
2008,2008-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,,,,8.21,2.38,10.59,,,
2008,2008-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,,,,7.24,5.68,12.92,,,
