Year,Report Date,Bank Name,Bank Type,Is_Aggregate,Capital Market Sector,Real Estate Sector,Commodities,Total
2009,2009-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,146.88,2416.73,,2563.61
2009,2009-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,211.09,4817.02,,5028.11
2009,2009-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,405.04,5015.37,,5420.41
2009,2009-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,354.14,6847.86,,7202.0
2009,2009-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,8673.5,92945.25,,101618.75
2009,2009-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,745.09,6785.56,,7530.65
2009,2009-03-31,ANDHRA BANK,NATIONALISED BANKS,False,493.5,5673.17,,6166.67
2009,2009-03-31,BANK OF BARODA,NATIONALISED BANKS,False,1342.4,15812.08,,17154.48
2009,2009-03-31,BANK OF INDIA,NATIONALISED BANKS,False,2965.65,19701.99,,22667.64
2009,2009-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,279.95,6573.22,,6853.17
2009,2009-03-31,CANARA BANK,NATIONALISED BANKS,False,1730.64,15968.86,,17699.5
2009,2009-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,1745.06,17249.81,,18994.87
2009,2009-03-31,CORPORATION BANK,NATIONALISED BANKS,False,684.03,9393.49,,10077.52
2009,2009-03-31,DENA BANK,NATIONALISED BANKS,False,238.45,4134.46,,4372.91
2009,2009-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,False,2946.54,21793.45,,24739.99
2009,2009-03-31,INDIAN BANK,NATIONALISED BANKS,False,1146.54,11549.45,,12695.99
2009,2009-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,1770.87,10471.77,,12242.64
2009,2009-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,950.34,13226.9,,14177.24
2009,2009-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,58.8,4129.81,,4188.61
2009,2009-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,3475.91,29720.63,,33196.54
2009,2009-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,699.99,10682.34,,11382.33
2009,2009-03-31,UCO BANK,NATIONALISED BANKS,False,666.02,6847.03,,7513.05
2009,2009-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,1620.82,17016.72,,18637.54
2009,2009-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,526.7,5808.69,,6335.39
2009,2009-03-31,VIJAYA BANK,NATIONALISED BANKS,False,358.44,8826.52,,9184.96
2009,2009-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,24445.74,241365.95,,265811.69
2009,2009-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,2331.05,19190.74,,21521.79
2009,2009-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,False,173.78,1234.06,,1407.84
2009,2009-03-31,CENTURION BANK OF PUNJAB LTD.,PRIVATE SECTOR BANKS,False,,,,
2009,2009-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,47.22,976.31,,1023.53
2009,2009-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,7.38,597.94,,605.32
2009,2009-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,64.73,224.79,,289.52
2009,2009-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,9.03,336.99,,346.02
2009,2009-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,419.59,5757.69,,6177.28
2009,2009-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,4320.21,18473.8,,22794.01
2009,2009-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,6183.48,76802.09,,82985.57
2009,2009-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,375.27,665.81,,1041.08
2009,2009-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,430.39,4289.81,,4720.2
2009,2009-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,403.53,2564.77,897.49,3865.79
2009,2009-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,213.88,2230.59,,2444.47
2009,2009-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,276.45,1024.53,,1300.98
2009,2009-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,386.08,6926.37,,7312.45
2009,2009-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,120.55,563.84,,684.39
2009,2009-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,1.11,229.1,,230.21
2009,2009-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,12.0,133.87,,145.87
2009,2009-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,False,4.64,12.37,,17.01
2009,2009-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,94.83,1677.1,,1771.93
2009,2009-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,57.08,610.56,,667.64
2009,2009-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,118.67,1024.29,,1142.96
2009,2009-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,16050.95,145547.42,897.49,162495.86
2009,2009-03-31,AB BANK LIMITED,FOREIGN BANKS,False,,,,
2009,2009-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,10.78,15.45,,26.24
2009,2009-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,False,,,,
2009,2009-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,0.06,843.74,,843.8
2009,2009-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,,15.19,,15.19
2009,2009-03-31,BANK OF CEYLON,FOREIGN BANKS,False,,8.56,,8.56
2009,2009-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,,425.0,,425.0
2009,2009-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,201.58,1138.61,,1340.19
2009,2009-03-31,BNP PARIBAS,FOREIGN BANKS,False,68.9,278.4,,347.3
2009,2009-03-31,CITIBANK N.A,FOREIGN BANKS,False,2140.2,14897.6,,17037.8
2009,2009-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,,30.0,,30.0
2009,2009-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,,15.78,,15.78
2009,2009-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,,562.46,,562.46
2009,2009-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,246.31,2500.49,,2746.79
2009,2009-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,1461.27,10614.43,,12075.7
2009,2009-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,,1.57,,1.57
2009,2009-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,,,
2009,2009-03-31,JSC VTB BANK,FOREIGN BANKS,False,,,,
2009,2009-03-31,KBC BANK N.V.,FOREIGN BANKS,False,,,,
2009,2009-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,
2009,2009-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,1.18,,1.18
2009,2009-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,,0.77,,0.77
2009,2009-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,,,,
2009,2009-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,,,
2009,2009-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,,38.35,,38.35
2009,2009-03-31,SHINHAN BANK,FOREIGN BANKS,False,,54.45,,54.45
2009,2009-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,40.47,45.0,,85.47
2009,2009-03-31,SONALI BANK,FOREIGN BANKS,False,,,,
2009,2009-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,1494.58,10862.24,,12356.82
2009,2009-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,False,363.51,2870.96,,3234.47
2009,2009-03-31,UBS AG,FOREIGN BANKS,False,,,,
2009,2009-03-31,FOREIGN BANKS,FOREIGN BANKS,True,6027.66,45220.23,,51247.89
2009,2009-03-31,STATE BANK OF SAURASHTRA,PUBLIC SECTOR BANKS,False,,,,
2009,2009-03-31,PUBLIC SECTOR BANKS,PUBLIC SECTOR BANKS,True,,,,
2009,2009-03-31,ALL SCHEDULED COMMERCIAL BANKS,ALL SCHEDULED COMMERCIAL BANKS,True,55197.86,525078.85,897.49,581174.19
2008,2008-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,250.68,3727.09,,3977.77
2008,2008-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,376.31,5358.82,,5735.13
2008,2008-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,6588.35,57870.54,,64458.89
2008,2008-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,175.69,2276.0,,2451.69
2008,2008-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,144.54,3658.41,,3802.95
2008,2008-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,443.25,4694.73,,5137.98
2008,2008-03-31,STATE BANK OF SAURASHTRA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,97.12,2789.48,,2886.6
2008,2008-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,352.82,5392.75,,5745.57
2008,2008-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,8428.76,85767.82,,94196.58
2008,2008-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,867.71,7179.05,,8046.76
2008,2008-03-31,ANDHRA BANK,NATIONALISED BANKS,False,407.32,5536.11,,5943.43
2008,2008-03-31,BANK OF BARODA,NATIONALISED BANKS,False,1119.42,13729.67,,14849.09
2008,2008-03-31,BANK OF INDIA,NATIONALISED BANKS,False,1913.14,16630.05,,18543.19
2008,2008-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,321.4,6924.22,,7245.62
2008,2008-03-31,CANARA BANK,NATIONALISED BANKS,False,1740.98,14586.03,,16327.01
2008,2008-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,1694.84,10498.4,,12193.24
2008,2008-03-31,CORPORATION BANK,NATIONALISED BANKS,False,794.32,8993.17,734.11,10521.6
2008,2008-03-31,DENA BANK,NATIONALISED BANKS,False,336.95,3625.1,,3962.05
2008,2008-03-31,IDBI LIMITED,NATIONALISED BANKS,False,2975.72,15730.61,,18706.33
2008,2008-03-31,INDIAN BANK,NATIONALISED BANKS,False,1154.82,8630.31,,9785.13
2008,2008-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,961.63,7132.72,,8094.35
2008,2008-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,1039.67,9162.23,,10201.9
2008,2008-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,103.1,3416.32,,3519.42
2008,2008-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,2965.12,23182.25,,26147.37
2008,2008-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,884.34,9409.65,,10293.99
2008,2008-03-31,UCO BANK,NATIONALISED BANKS,False,569.31,7162.85,,7732.16
2008,2008-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,1819.86,13079.67,,14899.53
2008,2008-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,491.12,5204.96,,5696.08
2008,2008-03-31,VIJAYA BANK,NATIONALISED BANKS,False,412.09,7843.65,,8255.74
2008,2008-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,22572.86,197657.02,734.11,220963.99
2008,2008-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,1850.68,15202.05,,17052.73
2008,2008-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,False,97.22,1177.76,,1274.98
2008,2008-03-31,CENTURION BANK OF PUNJAB LTD.,PRIVATE SECTOR BANKS,False,6692.0,3637.46,,10329.46
2008,2008-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,46.71,833.23,,879.94
2008,2008-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,10.11,564.18,,574.29
2008,2008-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,77.3,384.16,,461.46
2008,2008-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,18.56,339.69,,358.25
2008,2008-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,590.85,4116.14,,4706.99
2008,2008-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,4483.92,10157.04,,14640.96
2008,2008-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,8482.81,81300.24,,89783.05
2008,2008-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,350.87,468.02,,818.89
2008,2008-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,498.56,3123.25,,3621.81
2008,2008-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,539.65,2626.81,809.28,3975.74
2008,2008-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,274.24,2115.7,,2389.94
2008,2008-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,208.93,770.01,,978.94
2008,2008-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,473.42,5304.45,,5777.87
2008,2008-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,117.58,504.86,,622.44
2008,2008-03-31,LORD KRISHNA BANK LTD,PRIVATE SECTOR BANKS,False,,,,
2008,2008-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,1.11,223.2,,224.31
2008,2008-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,14.73,84.8,,99.53
2008,2008-03-31,SANGLI BANK LTD,PRIVATE SECTOR BANKS,False,,,,
2008,2008-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,False,4.77,8.95,,13.72
2008,2008-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,55.53,1654.3,,1709.83
2008,2008-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,60.83,502.53,,563.36
2008,2008-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,318.06,1003.59,,1321.65
2008,2008-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,25268.44,136102.42,809.28,162180.14
2008,2008-03-31,AB BANK LIMITED,FOREIGN BANKS,False,,,,
2008,2008-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,5.97,1.5,,7.47
2008,2008-03-31,AMERICAN EXPRESS BANK LTD,FOREIGN BANKS,False,,,,
2008,2008-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,35.06,212.43,,247.49
2008,2008-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,,12.08,,12.08
2008,2008-03-31,BANK OF CEYLON,FOREIGN BANKS,False,,4.29,,4.29
2008,2008-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,3.05,378.86,,381.91
2008,2008-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,307.36,258.56,,565.93
2008,2008-03-31,BNP PARIBAS,FOREIGN BANKS,False,69.92,363.49,,433.41
2008,2008-03-31,CITIBANK N.A,FOREIGN BANKS,False,1114.4,9402.7,,10517.1
2008,2008-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,,,,
2008,2008-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,,23.89,,23.89
2008,2008-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,,507.26,100.53,607.79
2008,2008-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,273.46,996.85,,1270.31
2008,2008-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,1445.18,12035.59,,13480.77
2008,2008-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,,1.07,,1.07
2008,2008-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,193.8,,193.8
2008,2008-03-31,KBC BANK N.V.,FOREIGN BANKS,False,,,,
2008,2008-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,
2008,2008-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,0.19,,0.19
2008,2008-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,,50.72,,50.72
2008,2008-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,,2.75,,2.75
2008,2008-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,,,
2008,2008-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,,28.6,,28.6
2008,2008-03-31,SHINHAN BANK,FOREIGN BANKS,False,,46.82,,46.82
2008,2008-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,41.67,64.4,,106.07
2008,2008-03-31,SONALI BANK,FOREIGN BANKS,False,,,,
2008,2008-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,1387.42,9446.76,,10834.18
2008,2008-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,False,684.79,3298.36,,3983.16
2008,2008-03-31,FOREIGN BANKS,FOREIGN BANKS,True,5368.28,37330.97,100.53,42799.79
2008,2008-03-31,ALL SCHEDULED COMMERCIAL BANKS,ALL SCHEDULED COMMERCIAL BANKS,True,61638.34,456858.24,1643.92,520140.5
2007,2007-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,98.6,2793.16,,2891.76
2007,2007-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,116.18,4213.57,,4329.75
2007,2007-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,3266.49,40721.13,,43987.62
2007,2007-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,117.14,2049.19,,2166.33
2007,2007-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,196.42,2538.49,,2734.91
2007,2007-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,144.15,2607.86,,2752.01
2007,2007-03-31,STATE BANK OF SAURASHTRA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,32.05,2544.13,,2576.18
2007,2007-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,127.68,4887.68,,5015.36
2007,2007-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,4098.71,62355.21,,66453.92
2007,2007-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,486.91,6418.63,,6905.54
2007,2007-03-31,ANDHRA BANK,NATIONALISED BANKS,False,299.23,4720.18,,5019.41
2007,2007-03-31,BANK OF BARODA,NATIONALISED BANKS,False,788.66,10656.82,,11445.48
2007,2007-03-31,BANK OF INDIA,NATIONALISED BANKS,False,1841.48,12798.33,,14639.81
2007,2007-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,294.12,4560.36,,4854.48
2007,2007-03-31,CANARA BANK,NATIONALISED BANKS,False,1466.33,13479.33,,14945.66
2007,2007-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,1191.76,7122.36,,8314.12
2007,2007-03-31,CORPORATION BANK,NATIONALISED BANKS,False,508.58,8665.44,351.15,9525.17
2007,2007-03-31,DENA BANK,NATIONALISED BANKS,False,177.96,3176.77,,3354.73
2007,2007-03-31,IDBI LIMITED,NATIONALISED BANKS,False,2599.76,13797.6,,16397.36
2007,2007-03-31,INDIAN BANK,NATIONALISED BANKS,False,692.94,6076.67,,6769.61
2007,2007-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,499.2,6537.85,,7037.05
2007,2007-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,922.33,7602.88,,8525.21
2007,2007-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,50.5,2042.31,,2092.81
2007,2007-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,1522.94,14393.66,,15916.6
2007,2007-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,902.29,6962.31,,7864.6
2007,2007-03-31,UCO BANK,NATIONALISED BANKS,False,362.27,6795.79,,7158.06
2007,2007-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,1237.89,11024.79,,12262.68
2007,2007-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,311.18,4268.18,,4579.36
2007,2007-03-31,VIJAYA BANK,NATIONALISED BANKS,False,365.81,6329.33,,6695.14
2007,2007-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,16522.14,157429.59,351.15,174302.88
2007,2007-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,941.74,11209.99,,12151.73
2007,2007-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,False,350.83,968.19,,1319.02
2007,2007-03-31,BHARAT OVERSEAS BANK LTD,PRIVATE SECTOR BANKS,False,,,,
2007,2007-03-31,CENTURION BANK OF PUNJAB LTD.,PRIVATE SECTOR BANKS,False,327.73,1473.25,,1800.98
2007,2007-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,26.19,373.64,,399.83
2007,2007-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,5.82,491.33,,497.15
2007,2007-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,50.61,407.87,,458.48
2007,2007-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,15.67,279.36,,295.03
2007,2007-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,285.83,3123.83,,3409.66
2007,2007-03-31,GANESH BANK OF KURUNDWAD LTD,PRIVATE SECTOR BANKS,False,,,,
2007,2007-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,1564.48,7320.12,,8884.6
2007,2007-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,5519.78,79716.79,,85236.57
2007,2007-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,330.69,433.51,,764.2
2007,2007-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,201.14,2203.67,,2404.81
2007,2007-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,380.91,2884.55,500.91,3766.37
2007,2007-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,152.97,2119.92,,2272.89
2007,2007-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,101.67,625.89,,727.56
2007,2007-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,199.35,2185.84,,2385.19
2007,2007-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,92.99,258.37,,351.36
2007,2007-03-31,LORD KRISHNA BANK LTD,PRIVATE SECTOR BANKS,False,9.74,264.37,,274.11
2007,2007-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,1.5,191.75,,193.25
2007,2007-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,5.9,68.99,,74.89
2007,2007-03-31,SANGLI BANK LTD,PRIVATE SECTOR BANKS,False,0.77,8.17,,8.94
2007,2007-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,False,3.44,20.78,,24.22
2007,2007-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,27.31,1242.76,,1270.07
2007,2007-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,45.15,440.83,,485.98
2007,2007-03-31,UNITED WESTERN BANK LTD,PRIVATE SECTOR BANKS,False,,,,
2007,2007-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,33.96,1345.43,,1379.39
2007,2007-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,10676.18,119659.2,500.91,130836.28
2007,2007-03-31,AB BANK LIMITED,FOREIGN BANKS,False,,,,
2007,2007-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,3.38,1.87,,5.25
2007,2007-03-31,AMERICAN EXPRESS BANK LTD,FOREIGN BANKS,False,,65.02,,65.02
2007,2007-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,100.06,254.15,,354.21
2007,2007-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,,,,
2007,2007-03-31,BANK OF CEYLON,FOREIGN BANKS,False,,7.88,,7.88
2007,2007-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,,173.86,,173.86
2007,2007-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,,136.43,,136.43
2007,2007-03-31,BNP PARIBAS,FOREIGN BANKS,False,73.89,193.0,,266.89
2007,2007-03-31,CITIBANK N.A,FOREIGN BANKS,False,854.7,6718.1,,7572.8
2007,2007-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,20.0,2.5,,22.5
2007,2007-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,,11.54,,11.54
2007,2007-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,,464.83,10.36,475.19
2007,2007-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,49.08,539.61,,588.69
2007,2007-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,517.09,11060.27,,11577.36
2007,2007-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,,1.24,,1.24
2007,2007-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,425.1,,425.1
2007,2007-03-31,KBC BANK NV,FOREIGN BANKS,False,,,,
2007,2007-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,
2007,2007-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,0.13,,0.13
2007,2007-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,,,,
2007,2007-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,,2.75,,2.75
2007,2007-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,,,
